INDEX_CLASS,SampleID,TAXAID,N_TAXA,BCG_Attr,BCG_Attr2,FFG,HABIT,HABSTRUCT,LIFE_CYCLE,AirBreather,NonTarget,Phylum,Class,Order,Family,Subfamily,Tribe,Genus
CGP_mNRSA,NE_3655,Saetheria,43,4,4_middle,CG,BU,,"multi,uni",FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Saetheria
CGP_mNRSA,NE_3655,Tanytarsus,1,4,4_middle,"CF,CG",CN,,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Tanytarsini,Tanytarsus
CGP_mNRSA,NE_3655,Thienemannimyia Group,6,4,4_middle,PR,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Thienemannimyia
CGP_mNRSA,NE_3655,Tricorythodes,291,4,4_worse,CG,SP,,uni,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Tricorythidae,,,Tricorythodes
CGP_mNRSA,NE_3655,Tubificinae,4,4,4_worse,CG,"BU,CN",,,FALSE,FALSE,Annelida,Oligochaeta,Haplotaxida,Tubificidae,Tubificinae,,
CGP_mNRSA,NE_3656,Acentrella insignificans,16,4,4_middle,CG,"SW,CN",CS,multi,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acentrella
CGP_mNRSA,NE_3656,Allocladius,1,,,,,,,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,,Allocladius
CGP_mNRSA,NE_3656,Brachycentrus numerosus,4,4,4_middle,CF,CN,,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Brachycentridae,,,Brachycentrus
CGP_mNRSA,NE_3656,Brillia,4,4,4_middle,SH,BU,,"multi,uni",FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Brillia
CGP_mNRSA,NE_3656,Calopteryx,2,4,4_worse,PR,CB,RM,uni,FALSE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,Calopteryx
CGP_mNRSA,NE_3656,Ceratopogoninae,4,4,4_middle,PR,SP,,multi,FALSE,FALSE,,,Diptera,Ceratopogonidae,,,
CGP_mNRSA,NE_3656,Cheumatopsyche,2,4,4_worse,CF,CN,,multi,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Cheumatopsyche
CGP_mNRSA,NE_3656,Chironomus,15,4,4_worse,CG,BU,,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Chironomus
CGP_mNRSA,NE_3656,Cladotanytarsus,21,4,4_middle,CG,CB,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Tanytarsini,Cladotanytarsus
CGP_mNRSA,NE_3656,Copepoda,1,,,,,,,FALSE,FALSE,,,,,,,
CGP_mNRSA,NE_3656,Corixidae,1,4,4_middle,PR,SW,,multi,TRUE,FALSE,Arthropoda,Insecta,Hemiptera,Corixidae,,,
CGP_mNRSA,NE_3656,Cricotopus Tremulus Group,1,4,4_middle,"SH,CG",CN,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Cricotopus
CGP_mNRSA,NE_3656,Cryptochironomus,5,4,4_worse,PR,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Cryptochironomus
CGP_mNRSA,NE_3656,Cryptotendipes,4,4,4_middle,CG,"BU,SP",NF,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Cryptotendipes
CGP_mNRSA,NE_3656,Dicranota,1,4,4_middle,PR,"SP,BU",,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Tipulidae,,,Dicranota
CGP_mNRSA,NE_3656,Dicrotendipes,1,4,4_worse,CG,BU,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Dicrotendipes
CGP_mNRSA,NE_3656,Dubiraphia,18,4,4_middle,"CG,SC",CN,,"semi,uni",FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Dubiraphia
CGP_mNRSA,NE_3656,Enchytraeidae,1,4,4_middle,CG,BU,,,FALSE,FALSE,Annelida,Oligochaeta,Tubificida,Enchytraeidae,,,
CGP_mNRSA,NE_3656,Erpobdella,3,4,4_worse,PR,SP,,,FALSE,FALSE,Annelida,Hirudinea,Pharyngobdellida,Erpobdellidae,,,Erpobdella
CGP_mNRSA,NE_3656,Eukiefferiella,2,4,4_middle,CG,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Eukiefferiella
CGP_mNRSA,NE_3656,Fallceon,6,4,4_middle,"CG,SH",SW,,multi,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Fallceon
CGP_mNRSA,NE_3656,Faxonius,6,4,4_better,CG,NA,,,FALSE,FALSE,Arthropoda,Decapoda,,,,,
CGP_mNRSA,NE_3656,Galba,4,,,,,,,FALSE,FALSE,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,,,Galba
CGP_mNRSA,NE_3656,Hemerodromia,3,4,4_middle,PR,SP,,"multi,uni",FALSE,FALSE,Arthropoda,Insecta,Diptera,Empididae,,,Hemerodromia
CGP_mNRSA,NE_3656,Heptagenia,3,4,4_middle,SC,CN,SG,uni,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Heptagenia
CGP_mNRSA,NE_3656,Hyalella,1,4,4_worse,CG,SP,,multi,FALSE,FALSE,,,,,,,
CGP_mNRSA,NE_3656,Labrundinia,3,4,4_middle,PR,SP,,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Labrundinia
CGP_mNRSA,NE_3656,Limnodrilus,1,4,4_middle,CG,"BU,CN",,,FALSE,FALSE,Annelida,Oligochaeta,Tubificida,Naididae,,,Limnodrilus
CGP_mNRSA,NE_3656,Macronychus glabratus,4,4,4_middle,CG,CN,SG,"semi,uni",FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Macronychus
CGP_mNRSA,NE_3656,Nectopsyche diarina,45,4,4_worse,SH,"CB,SP",,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Leptoceridae,,,Nectopsyche
CGP_mNRSA,NE_3656,Odontomesa,2,,,,,,,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Diamesinae,,Odontomesa
CGP_mNRSA,NE_3656,Paralauterborniella nigrohalterale,2,4,4_middle,CG,BU,NF,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Paralauterborniella
CGP_mNRSA,NE_3656,Paratendipes,9,4,4_middle,CG,BU,,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Paratendipes
CGP_mNRSA,NE_3656,Perlesta,2,4,4_middle,PR,CN,,uni,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Perlidae,,,Perlesta
CGP_mNRSA,NE_3656,Physella,10,5,,SC,CB,,multi,FALSE,FALSE,Mollusca,Gastropoda,Pulmonata,Physidae,,,Physella
CGP_mNRSA,NE_3656,Polypedilum Illinoense Group,4,4,4_worse,"SH,CG","CB,CN",,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Polypedilum
CGP_mNRSA,NE_3656,Polypedilum Scalaenum Group,1,4,4_middle,"SH,CG","CB,CN",,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Polypedilum
CGP_mNRSA,NE_3656,Procladius,1,4,4_middle,PR,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Procladius
CGP_mNRSA,NE_3656,Psychodidae,1,4,4_worse,CG,BU,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Psychodidae,,,Psychodidae
CGP_mNRSA,NE_3656,Rheotanytarsus,1,4,4_middle,CF,CN,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Tanytarsini,Rheotanytarsus
CGP_mNRSA,NE_3656,Saetheria,14,4,4_middle,CG,BU,,"multi,uni",FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Saetheria
CGP_mNRSA,NE_3656,Scirtidae,1,4,4_middle,SC,CB,,,TRUE,FALSE,Arthropoda,Insecta,Coleoptera,Scirtidae,,,
CGP_mNRSA,NE_3656,Simulium,1,4,4_middle,CF,CN,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Simuliidae,,,Simulium
CGP_mNRSA,NE_3656,Stictochironomus,29,4,4_worse,CG,BU,NF,,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Stictochironomus
CGP_mNRSA,NE_3656,Tanytarsus,1,4,4_middle,"CF,CG",CN,,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Tanytarsini,Tanytarsus
CGP_mNRSA,NE_3656,Thienemannimyia Group,4,4,4_middle,PR,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Thienemannimyia
CGP_mNRSA,NE_3656,Tipula,1,4,4_middle,SH,BU,,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Tipulidae,,,Tipula
CGP_mNRSA,NE_3656,Tricorythodes,171,4,4_worse,CG,SP,,uni,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Tricorythidae,,,Tricorythodes
CGP_mNRSA,NE_3656,Tubificinae,96,4,4_worse,CG,"BU,CN",,,FALSE,FALSE,Annelida,Oligochaeta,Haplotaxida,Tubificidae,Tubificinae,,
CGP_mNRSA,NE_3657,Amercaenis ridens,63,4,4_middle,"CF,CG",SP,,uni,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Caenidae,,,Amercaenis
CGP_mNRSA,NE_3657,Caenis,62,4,4_middle,CG,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Caenidae,,,Caenis
CGP_mNRSA,NE_3657,Ceratopogoninae,1,4,4_middle,PR,SP,,multi,FALSE,FALSE,,,Diptera,Ceratopogonidae,,,
CGP_mNRSA,NE_3657,Cercobrachys,1,4,4_middle,CG,SP,,,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Caenidae,,,Cercobrachys
CGP_mNRSA,NE_3657,Chironomus,5,4,4_worse,CG,BU,,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Chironomus
CGP_mNRSA,NE_3657,Cladotanytarsus,2,4,4_middle,CG,CB,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Tanytarsini,Cladotanytarsus
CGP_mNRSA,NE_3657,Coenagrionidae,1,4,4_worse,PR,CB,,uni,FALSE,FALSE,Arthropoda,Insecta,Odonata,Coenagrionidae,,,
CGP_mNRSA,NE_3657,Copepoda,1,,,,,,,FALSE,FALSE,,,,,,,
CGP_mNRSA,NE_3657,Cryptochironomus,1,4,4_worse,PR,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Cryptochironomus
CGP_mNRSA,NE_3657,Cryptotendipes,1,4,4_middle,CG,"BU,SP",NF,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Cryptotendipes
CGP_mNRSA,NE_3657,Dero digitata,1,4,4_middle,CG,BU,,multi,FALSE,FALSE,Annelida,Oligochaeta,Tubificida,Naididae,,,Dero
CGP_mNRSA,NE_3657,Dubiraphia,1,4,4_middle,"CG,SC",CN,,"semi,uni",FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Dubiraphia
CGP_mNRSA,NE_3657,Ephydridae,1,5,,CG,BU,,,FALSE,FALSE,Arthropoda,Insecta,Diptera,Ephydridae,,,
CGP_mNRSA,NE_3657,Fallceon,63,4,4_middle,"CG,SH",SW,,multi,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Fallceon
CGP_mNRSA,NE_3657,Galba,5,,,,,,,FALSE,FALSE,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,,,Galba
CGP_mNRSA,NE_3657,Harnischia,2,4,4_middle,CG,"CB,BU",NF,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Harnischia
CGP_mNRSA,NE_3657,Hetaerina,3,4,4_middle,PR,"CB,CN",,semi,FALSE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,Hetaerina
CGP_mNRSA,NE_3657,Hydropsyche simulans,2,4,4_worse,CF,CN,,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche
CGP_mNRSA,NE_3657,Isonychia,7,4,4_middle,CF,"SW,CN",CS,uni,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Oligoneuriidae,,,Isonychia
CGP_mNRSA,NE_3657,Labiobaetis,3,4,4_worse,CG,"SW,CN",,multi,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Labiobaetis
CGP_mNRSA,NE_3657,Labrundinia,2,4,4_middle,PR,SP,,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Labrundinia
CGP_mNRSA,NE_3657,Lopescladius,19,4,4_middle,CG,"BU,SP",,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Lopescladius
CGP_mNRSA,NE_3657,Macronychus glabratus,1,4,4_middle,CG,CN,SG,"semi,uni",FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Macronychus
CGP_mNRSA,NE_3657,Naididae,2,4,4_middle,CG,BU,,multi,FALSE,FALSE,Annelida,Oligochaeta,Tubificida,Naididae,,,
CGP_mNRSA,NE_3657,Nectopsyche,6,4,4_middle,SH,"CB,SP",,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Leptoceridae,,,Nectopsyche
CGP_mNRSA,NE_3657,Nectopsyche candida,6,4,4_middle,SH,"CB,SP",,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Leptoceridae,,,Nectopsyche
CGP_mNRSA,NE_3657,Oecetis,1,4,4_middle,PR,"CN,SP",,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Leptoceridae,,,Oecetis
CGP_mNRSA,NE_3657,Paracladopelma,10,4,4_middle,CG,SP,NF,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Paracladopelma
CGP_mNRSA,NE_3657,Paracloeodes,20,4,4_middle,SC,SW,,multi,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Paracloeodes
CGP_mNRSA,NE_3657,Paralauterborniella nigrohalterale,6,4,4_middle,CG,BU,NF,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Paralauterborniella
CGP_mNRSA,NE_3657,Physella,7,5,,SC,CB,,multi,FALSE,FALSE,Mollusca,Gastropoda,Pulmonata,Physidae,,,Physella
CGP_mNRSA,NE_3657,Polypedilum,1,4,4_middle,"SH,CG","CB,CN",,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Polypedilum
CGP_mNRSA,NE_3657,Polypedilum Halterale Group,2,4,4_middle,"SH,CG","CB,CN",,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Polypedilum
CGP_mNRSA,NE_3657,Polypedilum Illinoense Group,5,4,4_worse,"SH,CG","CB,CN",,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Polypedilum
CGP_mNRSA,NE_3657,Polypedilum Scalaenum Group,11,4,4_middle,"SH,CG","CB,CN",,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Polypedilum
CGP_mNRSA,NE_3657,Procladius,8,4,4_middle,PR,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Procladius
CGP_mNRSA,NE_3657,Psychodidae,1,4,4_worse,CG,BU,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Psychodidae,,,Psychodidae
CGP_mNRSA,NE_3657,Robackia,4,4,4_middle,CG,BU,,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Robackia
CGP_mNRSA,NE_3657,Saetheria,1,4,4_middle,CG,BU,,"multi,uni",FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Saetheria
CGP_mNRSA,NE_3657,Stenacron,1,4,4_middle,CG,CN,,multi,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Stenacron
CGP_mNRSA,NE_3657,Stenelmis,2,4,4_middle,SC,CN,,"semi,uni",FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Stenelmis
CGP_mNRSA,NE_3657,Tanypodinae,1,,,,,,,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,
CGP_mNRSA,NE_3657,Tanytarsus,6,4,4_middle,"CF,CG",CN,,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Tanytarsini,Tanytarsus
CGP_mNRSA,NE_3657,Thienemannimyia Group,8,4,4_middle,PR,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Thienemannimyia
CGP_mNRSA,NE_3657,Tricorythodes,172,4,4_worse,CG,SP,,uni,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Tricorythidae,,,Tricorythodes
CGP_mNRSA,NE_3657,Tubificinae,11,4,4_worse,CG,"BU,CN",,,FALSE,FALSE,Annelida,Oligochaeta,Haplotaxida,Tubificidae,Tubificinae,,
CGP_mNRSA,NE_3658,Ablabesmyia,13,4,4_middle,PR,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,
CGP_mNRSA,NE_3658,Allocladius,1,,,,,,,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,,Allocladius
CGP_mNRSA,NE_3658,Ceratopogoninae,5,4,4_middle,PR,SP,,multi,FALSE,FALSE,,,Diptera,Ceratopogonidae,,,
CGP_mNRSA,NE_3658,Chironomini,1,,,,,,,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,
CGP_mNRSA,NE_3658,Chironomus,28,4,4_worse,CG,BU,,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Chironomus
CGP_mNRSA,NE_3658,Corixidae,149,4,4_middle,PR,SW,,multi,TRUE,FALSE,Arthropoda,Insecta,Hemiptera,Corixidae,,,
CGP_mNRSA,NE_3658,Cryptochironomus,5,4,4_worse,PR,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Cryptochironomus
CGP_mNRSA,NE_3658,Cryptotendipes,10,4,4_middle,CG,"BU,SP",NF,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Cryptotendipes
CGP_mNRSA,NE_3658,Erpobdella,6,4,4_worse,PR,SP,,,FALSE,FALSE,Annelida,Hirudinea,Pharyngobdellida,Erpobdellidae,,,Erpobdella
CGP_mNRSA,NE_3658,Helobdella stagnalis,1,4,4_worse,PR,SP,,multi,FALSE,FALSE,Annelida,Hirudinea,Rhynchobdellida,Glossiphoniidae,,,Helobdella
CGP_mNRSA,NE_3658,Hyalella,13,4,4_worse,CG,SP,,multi,FALSE,FALSE,,,,,,,
CGP_mNRSA,NE_3658,Musculium,2,4,4_middle,CF,BU,,uni,FALSE,FALSE,Mollusca,Pelecypoda,Veneroida,Pisidiidae,,,Musculium
CGP_mNRSA,NE_3658,Naididae,2,4,4_middle,CG,BU,,multi,FALSE,FALSE,Annelida,Oligochaeta,Tubificida,Naididae,,,
CGP_mNRSA,NE_3658,Nanocladius,1,4,4_middle,CG,SP,,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Nanocladius
CGP_mNRSA,NE_3658,Nemata,2,4,4_middle,NA,BU,,,FALSE,FALSE,Nemata,,,,,,Nemata
CGP_mNRSA,NE_3658,Neoporus,2,4,4_worse,PR,SW,,multi,TRUE,FALSE,Arthropoda,Insecta,Coleoptera,Dytiscidae,,,Neoporus
CGP_mNRSA,NE_3658,Oecetis,10,4,4_middle,PR,"CN,SP",,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Leptoceridae,,,Oecetis
CGP_mNRSA,NE_3658,Paralauterborniella nigrohalterale,1,4,4_middle,CG,BU,NF,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Paralauterborniella
CGP_mNRSA,NE_3658,Paratanytarsus,3,4,4_middle,CG,"CN,SP",,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Tanytarsini,Paratanytarsus
CGP_mNRSA,NE_3658,Physella,137,5,,SC,CB,,multi,FALSE,FALSE,Mollusca,Gastropoda,Pulmonata,Physidae,,,Physella
CGP_mNRSA,NE_3658,Polypedilum flavum,1,4,4_middle,"SH,CG","CB,CN",,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Polypedilum
CGP_mNRSA,NE_3658,Polypedilum Halterale Group,6,4,4_middle,"SH,CG","CB,CN",,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Polypedilum
CGP_mNRSA,NE_3658,Polypedilum Illinoense Group,1,4,4_worse,"SH,CG","CB,CN",,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Polypedilum
CGP_mNRSA,NE_3658,Polypedilum Scalaenum Group,5,4,4_middle,"SH,CG","CB,CN",,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Polypedilum
CGP_mNRSA,NE_3658,Procladius,31,4,4_middle,PR,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Procladius
CGP_mNRSA,NE_3658,Rheotanytarsus,4,4,4_middle,CF,CN,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Tanytarsini,Rheotanytarsus
CGP_mNRSA,NE_3658,Sphaeriidae,19,4,4_middle,CF,BU,,,FALSE,FALSE,Mollusca,Pelecypoda,Veneroida,Sphaeriidae,,,Sphaeriidae
CGP_mNRSA,NE_3658,Thienemannimyia Group,6,4,4_middle,PR,SP,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Thienemannimyia
CGP_mNRSA,NE_3658,Trepaxonemata,14,,,,,,,FALSE,FALSE,Platyhelminthes,Turbellaria,Neophora,,,,
CGP_mNRSA,NE_3658,Trichocorixa,1,5,,PR,SW,,multi,TRUE,FALSE,Arthropoda,Insecta,Hemiptera,Corixidae,,,Trichocorixa
CGP_mNRSA,NE_3658,Tubificinae,40,4,4_worse,CG,"BU,CN",,,FALSE,FALSE,Annelida,Oligochaeta,Haplotaxida,Tubificidae,Tubificinae,,
CGP_mNRSA,NE_3659,Acentrella insignificans,1,4,4_middle,CG,"SW,CN",CS,multi,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acentrella
CGP_mNRSA,NE_3659,Acentrella parvula,1,4,4_middle,CG,SW,,multi,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Acentrella
CGP_mNRSA,NE_3659,Argia,2,4,4_worse,PR,"CB,CN",,uni,FALSE,FALSE,Arthropoda,Insecta,Odonata,Coenagrionidae,,,Argia
CGP_mNRSA,NE_3659,Baetis intercalaris complex,2,4,4_middle,CG,"SW,CN",,multi,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Baetis
CGP_mNRSA,NE_3659,Camelobaetidius,5,4,4_middle,"CG,SH",SW,,multi,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Camelobaetidius
CGP_mNRSA,NE_3659,Cercobrachys,3,4,4_middle,CG,SP,,,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Caenidae,,,Cercobrachys
CGP_mNRSA,NE_3659,Cheumatopsyche,18,4,4_worse,CF,CN,,multi,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Cheumatopsyche
CGP_mNRSA,NE_3659,Chironomini,1,,,,,,,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,
CGP_mNRSA,NE_3659,Corixidae,1,4,4_middle,PR,SW,,multi,TRUE,FALSE,Arthropoda,Insecta,Hemiptera,Corixidae,,,
CGP_mNRSA,NE_3659,Fallceon,34,4,4_middle,"CG,SH",SW,,multi,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Fallceon
CGP_mNRSA,NE_3659,Glyptotendipes,1,4,4_worse,"SH,CG,CF",BU,SG,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Glyptotendipes
CGP_mNRSA,NE_3659,Gomphidae,12,4,4_middle,PR,BU,,semi,FALSE,FALSE,Arthropoda,Insecta,Odonata,Gomphidae,,,Gomphidae
CGP_mNRSA,NE_3659,Harnischia,2,4,4_middle,CG,"CB,BU",NF,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Chironomini,Harnischia
CGP_mNRSA,NE_3659,Hetaerina,2,4,4_middle,PR,"CB,CN",,semi,FALSE,FALSE,Arthropoda,Insecta,Odonata,Calopterygidae,,,Hetaerina
CGP_mNRSA,NE_3659,Hydropsyche simulans,2,4,4_worse,CF,CN,,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche
CGP_mNRSA,NE_3659,Labrundinia,2,4,4_middle,PR,SP,,uni,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,Labrundinia
CGP_mNRSA,NE_3659,Maccaffertium,7,4,4_middle,SC,CN,,uni,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Maccaffertium
CGP_mNRSA,NE_3659,Macronychus glabratus,1,4,4_middle,CG,CN,SG,"semi,uni",FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Macronychus
CGP_mNRSA,NE_3659,Microcylloepus,2,3,,CG,CN,,semi,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Microcylleopus
CGP_mNRSA,NE_3659,Micropsectra,1,4,4_middle,CG,CB,,multi,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,Tanytarsini,Micropsectra
CGP_mNRSA,NE_3659,Naididae,1,4,4_middle,CG,BU,,multi,FALSE,FALSE,Annelida,Oligochaeta,Tubificida,Naididae,,,
CGP_mNRSA,NE_3659,Nectopsyche candida,10,4,4_middle,SH,"CB,SP",,uni,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Leptoceridae,,,Nectopsyche
CGP_mNRSA,NE_3659,Orthocladiinae,1,,,,,,,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,
CGP_mNRSA,NE_3659,Paracloeodes,1,4,4_middle,SC,SW,,multi,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,Paracloeodes
