INDEX_CLASS,SampleID,TAXAID,N_TAXA
CGP_mNRSA,NE_3659,Hydropsyche simulans,2
CGP_mNRSA,NE_3659,Labrundinia,2
CGP_mNRSA,NE_3659,Maccaffertium,7
CGP_mNRSA,NE_3659,Macronychus glabratus,1
CGP_mNRSA,NE_3659,Microcylloepus,2
CGP_mNRSA,NE_3659,Micropsectra,1
CGP_mNRSA,NE_3659,Naididae,1
CGP_mNRSA,NE_3659,Nectopsyche candida,10
CGP_mNRSA,NE_3659,Orthocladiinae,1
CGP_mNRSA,NE_3659,Paracloeodes,1
CGP_mNRSA,NE_3659,Paralauterborniella nigrohalterale,1
CGP_mNRSA,NE_3659,Polypedilum flavum,2
CGP_mNRSA,NE_3659,Polypedilum Illinoense Group,28
CGP_mNRSA,NE_3659,Saetheria,4
CGP_mNRSA,NE_3659,Scirtidae,8
CGP_mNRSA,NE_3659,Simulium,2
CGP_mNRSA,NE_3659,Stylurus,2
CGP_mNRSA,NE_3659,Tricorythodes,10
CGP_mNRSA,NE_3659,Tubificinae,11
CGP_mNRSA,NE_3659,Unionidae,1
CGP_mNRSA,NE_3662,Ablabesmyia,1
CGP_mNRSA,NE_3662,Baetis intercalaris complex,3
CGP_mNRSA,NE_3662,Brachycentrus numerosus,12
CGP_mNRSA,NE_3662,Brillia,4
CGP_mNRSA,NE_3662,Cheumatopsyche,1
CGP_mNRSA,NE_3662,Chironomini,3
CGP_mNRSA,NE_3662,Clathrosperchon,1
CGP_mNRSA,NE_3662,Coenagrionidae,1
CGP_mNRSA,NE_3662,Dubiraphia,19
CGP_mNRSA,NE_3662,Empididae,1
CGP_mNRSA,NE_3662,Enchytraeidae,1
CGP_mNRSA,NE_3662,Ephydridae,1
CGP_mNRSA,NE_3662,Faxonius,1
CGP_mNRSA,NE_3662,Ferrissia,6
CGP_mNRSA,NE_3662,Fridericia,1
CGP_mNRSA,NE_3662,Harnischia,1
CGP_mNRSA,NE_3662,Hemerodromia,8
CGP_mNRSA,NE_3662,Heptagenia,10
CGP_mNRSA,NE_3662,Hetaerina,18
CGP_mNRSA,NE_3662,Hyalella,29
CGP_mNRSA,NE_3662,Hydropsyche simulans,2
CGP_mNRSA,NE_3662,Hydroptila,1
CGP_mNRSA,NE_3662,Labiobaetis,1
CGP_mNRSA,NE_3662,Labrundinia,2
CGP_mNRSA,NE_3662,Macronychus glabratus,21
CGP_mNRSA,NE_3662,Nanocladius,3
CGP_mNRSA,NE_3662,Nectopsyche diarina,20
CGP_mNRSA,NE_3662,Orthocladiinae,1
CGP_mNRSA,NE_3662,Paratanytarsus,1
CGP_mNRSA,NE_3662,Physella,22
CGP_mNRSA,NE_3662,Polypedilum,2
CGP_mNRSA,NE_3662,Polypedilum Fallax Group,3
CGP_mNRSA,NE_3662,Polypedilum Illinoense Group,40
CGP_mNRSA,NE_3662,Polypedilum Scalaenum Group,5
CGP_mNRSA,NE_3662,Psychodidae,2
CGP_mNRSA,NE_3662,Rheocricotopus,1
CGP_mNRSA,NE_3662,Rheotanytarsus,11
CGP_mNRSA,NE_3662,Sigara,1
CGP_mNRSA,NE_3662,Stenacron,1
CGP_mNRSA,NE_3662,Stenelmis,1
CGP_mNRSA,NE_3662,Thienemannimyia Group,7
CGP_mNRSA,NE_3662,Tricorythodes,2
CGP_mNRSA,NE_3662,Tubificinae,1
CGP_mNRSA,NE_3664,Anisoptera,1
CGP_mNRSA,NE_3664,Calopterygidae,1
CGP_mNRSA,NE_3664,Cheumatopsyche,7
CGP_mNRSA,NE_3664,Clinotanypus,8
CGP_mNRSA,NE_3664,Corixidae,32
CGP_mNRSA,NE_3664,Cryptochironomus,1
CGP_mNRSA,NE_3664,Cryptotendipes,1
CGP_mNRSA,NE_3664,Enchytraeidae,1
CGP_mNRSA,NE_3664,Erpobdella,13
CGP_mNRSA,NE_3664,Hyalella,8
CGP_mNRSA,NE_3664,Lymnaeidae,1
CGP_mNRSA,NE_3664,Microtendipes,2
CGP_mNRSA,NE_3664,Musculium,8
CGP_mNRSA,NE_3664,Naididae,2
CGP_mNRSA,NE_3664,Nemotelus,1
CGP_mNRSA,NE_3664,Neoporus,2
CGP_mNRSA,NE_3664,Oecetis,2
CGP_mNRSA,NE_3664,Palmacorixa,2
CGP_mNRSA,NE_3664,Paralauterborniella nigrohalterale,2
CGP_mNRSA,NE_3664,Paraphaenocladius,1
CGP_mNRSA,NE_3664,Physella,184
CGP_mNRSA,NE_3664,Pisidium,20
CGP_mNRSA,NE_3664,Polypedilum Fallax Group,2
CGP_mNRSA,NE_3664,Polypedilum flavum,8
CGP_mNRSA,NE_3664,Polypedilum Illinoense Group,2
CGP_mNRSA,NE_3664,Procladius,40
CGP_mNRSA,NE_3664,Psychodidae,2
CGP_mNRSA,NE_3664,Sialis,50
CGP_mNRSA,NE_3664,Sigara,4
CGP_mNRSA,NE_3664,Sphaeriidae,96
CGP_mNRSA,NE_3664,Stratiomyidae,1
CGP_mNRSA,NE_3664,Thienemannimyia Group,3
CGP_mNRSA,NE_3664,Trichocorixa,4
CGP_mNRSA,NE_3664,Tubificinae,15
CGP_mNRSA,NE_3665,Amphiagrion,7
CGP_mNRSA,NE_3665,Ceratopogoninae,24
CGP_mNRSA,NE_3665,Cryptochironomus,2
CGP_mNRSA,NE_3665,Cryptotendipes,7
CGP_mNRSA,NE_3665,Dero digitata,1
CGP_mNRSA,NE_3665,Dubiraphia,1
CGP_mNRSA,NE_3665,Ephydridae,1
CGP_mNRSA,NE_3665,Erioptera,1
CGP_mNRSA,NE_3665,Erpobdella microstoma,6
CGP_mNRSA,NE_3665,Erpobdella punctata,4
CGP_mNRSA,NE_3665,Fallceon,6
CGP_mNRSA,NE_3665,Glossiphonia elegans,1
CGP_mNRSA,NE_3665,Helobdella stagnalis,1
CGP_mNRSA,NE_3665,Lebertia,4
CGP_mNRSA,NE_3665,Limnodrilus,2
CGP_mNRSA,NE_3665,Naididae,4
CGP_mNRSA,NE_3665,Paralauterborniella nigrohalterale,2
CGP_mNRSA,NE_3665,Paraphaenocladius,3
CGP_mNRSA,NE_3665,Peltodytes,4
CGP_mNRSA,NE_3665,Physella,7
CGP_mNRSA,NE_3665,Pisidium,262
CGP_mNRSA,NE_3665,Simulium,27
CGP_mNRSA,NE_3665,Stenochironomus,2
CGP_mNRSA,NE_3665,Stratiomyidae,2
CGP_mNRSA,NE_3665,Trepaxonemata,69
CGP_mNRSA,NE_3665,Tubificinae,87
CGP_mNRSA,NE_3666,Ablabesmyia,5
CGP_mNRSA,NE_3666,Acentrella parvula,15
CGP_mNRSA,NE_3666,Argia,8
CGP_mNRSA,NE_3666,Caenis,7
CGP_mNRSA,NE_3666,Callibaetis,1
CGP_mNRSA,NE_3666,Ceratopogoninae,1
CGP_mNRSA,NE_3666,Chironomus,22
CGP_mNRSA,NE_3666,Cladotanytarsus,5
CGP_mNRSA,NE_3666,Coenagrionidae,1
CGP_mNRSA,NE_3666,Copepoda,2
CGP_mNRSA,NE_3666,Cryptotendipes,1
CGP_mNRSA,NE_3666,Dero furcata,1
CGP_mNRSA,NE_3666,Dicrotendipes,22
CGP_mNRSA,NE_3666,Erioptera,1
CGP_mNRSA,NE_3666,Fallceon,18
CGP_mNRSA,NE_3666,Gomphus,1
CGP_mNRSA,NE_3666,Helichus,1
CGP_mNRSA,NE_3666,Hyalella,3
CGP_mNRSA,NE_3666,Labiobaetis,7
CGP_mNRSA,NE_3666,Labrundinia,7
CGP_mNRSA,NE_3666,Naididae,1
CGP_mNRSA,NE_3666,Nais communis/variabilis complex,1
CGP_mNRSA,NE_3666,Nanocladius,3
CGP_mNRSA,NE_3666,Nectopsyche candida,14
CGP_mNRSA,NE_3666,Paracloeodes,66
CGP_mNRSA,NE_3666,Paralauterborniella nigrohalterale,6
CGP_mNRSA,NE_3666,Paratanytarsus,8
CGP_mNRSA,NE_3666,Physella,7
CGP_mNRSA,NE_3666,Polypedilum,1
CGP_mNRSA,NE_3666,Polypedilum Illinoense Group,53
CGP_mNRSA,NE_3666,Procladius,4
CGP_mNRSA,NE_3666,Procloeon,3
CGP_mNRSA,NE_3666,Psychodidae,2
CGP_mNRSA,NE_3666,Rheotanytarsus,13
CGP_mNRSA,NE_3666,Robackia,4
CGP_mNRSA,NE_3666,Saetheria,15
CGP_mNRSA,NE_3666,Tanytarsus,153
CGP_mNRSA,NE_3666,Telopelopia okoboji,2
CGP_mNRSA,NE_3666,Thienemanniella,3
CGP_mNRSA,NE_3666,Thienemannimyia Group,11
CGP_mNRSA,NE_3666,Tipulidae,1
CGP_mNRSA,NE_3666,Tricorythodes,29
CGP_mNRSA,NE_3666,Tubificinae,8
CGP_mNRSA,NE_3668,Ablabesmyia,3
CGP_mNRSA,NE_3668,Argia,27
CGP_mNRSA,NE_3668,Caenis,12
CGP_mNRSA,NE_3668,Cryptochironomus,1
CGP_mNRSA,NE_3668,Dubiraphia,2
CGP_mNRSA,NE_3668,Ephydridae,2
CGP_mNRSA,NE_3668,Fallceon,17
CGP_mNRSA,NE_3668,Fridericia,1
CGP_mNRSA,NE_3668,Galba,2
CGP_mNRSA,NE_3668,Gomphidae,13
CGP_mNRSA,NE_3668,Heptageniidae,4
CGP_mNRSA,NE_3668,Hetaerina,21
CGP_mNRSA,NE_3668,Labrundinia,3
CGP_mNRSA,NE_3668,Musculium,1
CGP_mNRSA,NE_3668,Nanocladius,1
CGP_mNRSA,NE_3668,Nectopsyche,248
CGP_mNRSA,NE_3668,Nectopsyche candida,60
CGP_mNRSA,NE_3668,Nectopsyche diarina,3
CGP_mNRSA,NE_3668,Pentaneura,3
CGP_mNRSA,NE_3668,Physella,3
CGP_mNRSA,NE_3668,Polypedilum flavum,32
CGP_mNRSA,NE_3668,Polypedilum laetum,1
CGP_mNRSA,NE_3668,Procloeon,1
CGP_mNRSA,NE_3668,Rheotanytarsus,1
CGP_mNRSA,NE_3668,Robackia,4
CGP_mNRSA,NE_3668,Scirtidae,4
CGP_mNRSA,NE_3668,Stenacron,1
CGP_mNRSA,NE_3668,Stenelmis,2
CGP_mNRSA,NE_3668,Stratiomyidae,1
CGP_mNRSA,NE_3668,Tabanidae,1
CGP_mNRSA,NE_3668,Tanypodinae,1
CGP_mNRSA,NE_3668,Tanytarsus,7
CGP_mNRSA,NE_3668,Telopelopia okoboji,4
CGP_mNRSA,NE_3668,Thienemannimyia Group,4
CGP_mNRSA,NE_3668,Trepaxonemata,2
CGP_mNRSA,NE_3668,Tricorythodes,25
CGP_mNRSA,NE_3668,Tubificinae,8
CGP_mNRSA,NE_3669,Acentrella insignificans,45
CGP_mNRSA,NE_3669,Belostoma,1
CGP_mNRSA,NE_3669,Branchiobdellida,2
CGP_mNRSA,NE_3669,Brillia,3
CGP_mNRSA,NE_3669,Caenis,14
CGP_mNRSA,NE_3669,Calopteryx,2
CGP_mNRSA,NE_3669,Ceratopogoninae,3
CGP_mNRSA,NE_3669,Cheumatopsyche,13
CGP_mNRSA,NE_3669,Crangonyx,7
CGP_mNRSA,NE_3669,Cricotopus bicinctus,1
CGP_mNRSA,NE_3669,Dubiraphia,2
CGP_mNRSA,NE_3669,Enchytraeidae,3
CGP_mNRSA,NE_3669,Ephydridae,2
CGP_mNRSA,NE_3669,Fallceon,66
CGP_mNRSA,NE_3669,Faxonius,1
CGP_mNRSA,NE_3669,Gomphidae,1
CGP_mNRSA,NE_3669,Henlea,3
CGP_mNRSA,NE_3669,Heptagenia,25
CGP_mNRSA,NE_3669,Hetaerina,33
CGP_mNRSA,NE_3669,Hydropsyche simulans,1
CGP_mNRSA,NE_3669,Labrundinia,1
CGP_mNRSA,NE_3669,Macronychus glabratus,11
CGP_mNRSA,NE_3669,Naididae,2
CGP_mNRSA,NE_3669,Nais behningi,1
CGP_mNRSA,NE_3669,Nectopsyche,8
CGP_mNRSA,NE_3669,Nectopsyche candida,1
CGP_mNRSA,NE_3669,Nectopsyche diarina,3
CGP_mNRSA,NE_3669,Orthocladiinae,1
CGP_mNRSA,NE_3669,Phaenopsectra,2
CGP_mNRSA,NE_3669,Polypedilum flavum,3
CGP_mNRSA,NE_3669,Polypedilum Illinoense Group,4
CGP_mNRSA,NE_3669,Polypedilum laetum,6
CGP_mNRSA,NE_3669,Polypedilum Scalaenum Group,2
CGP_mNRSA,NE_3669,Pteronarcys,3
CGP_mNRSA,NE_3669,Robackia,1
CGP_mNRSA,NE_3669,Saetheria,4
CGP_mNRSA,NE_3669,Scirtidae,2
CGP_mNRSA,NE_3669,Simulium,144
CGP_mNRSA,NE_3669,Stenelmis,6
CGP_mNRSA,NE_3669,Stratiomyidae,3
CGP_mNRSA,NE_3669,Thienemannimyia Group,8
CGP_mNRSA,NE_3669,Trepaxonemata,3
CGP_mNRSA,NE_3669,Tricorythodes,73
CGP_mNRSA,NE_3669,Tubificinae,8
CGP_mNRSA,NE_3669,Tvetenia Bavarica Group,1
CGP_mNRSA,NE_3670,Ablabesmyia,5
CGP_mNRSA,NE_3670,Acentrella insignificans,34
CGP_mNRSA,NE_3670,Acentrella parvula,15
CGP_mNRSA,NE_3670,Argia,2
CGP_mNRSA,NE_3670,Baetidae,2
CGP_mNRSA,NE_3670,Caenis,3
CGP_mNRSA,NE_3670,Chironomini,2
CGP_mNRSA,NE_3670,Chironomus,9
CGP_mNRSA,NE_3670,Cladotanytarsus,153
CGP_mNRSA,NE_3670,Copepoda,2
CGP_mNRSA,NE_3670,Corixidae,2
CGP_mNRSA,NE_3670,Cricotopus/Orthocladius,27
CGP_mNRSA,NE_3670,Cryptochironomus,1
CGP_mNRSA,NE_3670,Dicrotendipes,10
CGP_mNRSA,NE_3670,Fallceon,5
CGP_mNRSA,NE_3670,Gomphus,3
CGP_mNRSA,NE_3670,Harnischia,1
CGP_mNRSA,NE_3670,Hetaerina,1
CGP_mNRSA,NE_3670,Hyalella,3
CGP_mNRSA,NE_3670,Hydropsyche,1
CGP_mNRSA,NE_3670,Isonychia,1
CGP_mNRSA,NE_3670,Labiobaetis,3
CGP_mNRSA,NE_3670,Nectopsyche,15
CGP_mNRSA,NE_3670,Nectopsyche candida,5
CGP_mNRSA,NE_3670,Nectopsyche diarina,2
CGP_mNRSA,NE_3670,Neoplea,3
CGP_mNRSA,NE_3670,Neoporus,2
CGP_mNRSA,NE_3670,Orthocladiinae,1
CGP_mNRSA,NE_3670,Paracladopelma,2
CGP_mNRSA,NE_3670,Paracloeodes,21
CGP_mNRSA,NE_3670,Peltodytes,1
CGP_mNRSA,NE_3670,Physella,5
CGP_mNRSA,NE_3670,Polypedilum,2
CGP_mNRSA,NE_3670,Polypedilum Illinoense Group,118
CGP_mNRSA,NE_3670,Polypedilum Scalaenum Group,1
CGP_mNRSA,NE_3670,Robackia,1
CGP_mNRSA,NE_3670,Saetheria,39
CGP_mNRSA,NE_3670,Scirtidae,2
CGP_mNRSA,NE_3670,Tanytarsus,7
CGP_mNRSA,NE_3670,Thienemannimyia Group,4
CGP_mNRSA,NE_3670,Tipulidae,2
CGP_mNRSA,NE_3670,Trichocorixa,2
CGP_mNRSA,NE_3670,Tricorythodes,9
CGP_mNRSA,NE_3670,Tubificinae,7
CGP_mNRSA,NE_3671,Acentrella parvula,1
CGP_mNRSA,NE_3671,Atractides,2
CGP_mNRSA,NE_3671,Brachycentrus numerosus,88
CGP_mNRSA,NE_3671,Brillia,2
CGP_mNRSA,NE_3671,Caenis,19
CGP_mNRSA,NE_3671,Cambaridae,3
CGP_mNRSA,NE_3671,Ceratopogoninae,1
CGP_mNRSA,NE_3671,Cercobrachys,7
CGP_mNRSA,NE_3671,Cheumatopsyche,1
CGP_mNRSA,NE_3671,Chironomini,1
CGP_mNRSA,NE_3671,Coenagrionidae,6
CGP_mNRSA,NE_3671,Corbicula fluminea,20
CGP_mNRSA,NE_3671,Corixidae,2
CGP_mNRSA,NE_3671,Crangonyx,11
CGP_mNRSA,NE_3671,Cryptochironomus,9
CGP_mNRSA,NE_3671,Dubiraphia,39
CGP_mNRSA,NE_3671,Enchytraeidae,5
CGP_mNRSA,NE_3671,Fallceon,8
CGP_mNRSA,NE_3671,Graphoderus,1
CGP_mNRSA,NE_3671,Hemerodromia,1
CGP_mNRSA,NE_3671,Heptagenia,2
CGP_mNRSA,NE_3671,Hexagenia,2
CGP_mNRSA,NE_3671,Hyalella,15
CGP_mNRSA,NE_3671,Iswaeon,7
CGP_mNRSA,NE_3671,Labiobaetis,16
CGP_mNRSA,NE_3671,Laccophilus,1
CGP_mNRSA,NE_3671,Lebertia,4
CGP_mNRSA,NE_3671,Liodessus,1
CGP_mNRSA,NE_3671,Lopescladius,2
CGP_mNRSA,NE_3671,Lymnaeidae,1
CGP_mNRSA,NE_3671,Macronychus glabratus,23
CGP_mNRSA,NE_3671,Microtendipes,15
CGP_mNRSA,NE_3671,Nectopsyche diarina,43
CGP_mNRSA,NE_3671,Neoplea,2
CGP_mNRSA,NE_3671,Paracymus,1
CGP_mNRSA,NE_3671,Pentaneura,2
CGP_mNRSA,NE_3671,Perlesta,1
CGP_mNRSA,NE_3671,Polypedilum flavum,3
CGP_mNRSA,NE_3671,Polypedilum Halterale Group,1
CGP_mNRSA,NE_3671,Polypedilum Illinoense Group,5
CGP_mNRSA,NE_3671,Polypedilum Scalaenum Group,3
CGP_mNRSA,NE_3671,Pseudosuccinea columella,2
CGP_mNRSA,NE_3671,Pteronarcys,1
CGP_mNRSA,NE_3671,Saetheria,1
CGP_mNRSA,NE_3671,Stenelmis,2
CGP_mNRSA,NE_3671,Tanypus,2
CGP_mNRSA,NE_3671,Thienemannimyia Group,6
CGP_mNRSA,NE_3671,Trepaxonemata,1
CGP_mNRSA,NE_3671,Tribelos,3
CGP_mNRSA,NE_3671,Trichocorixa,6
CGP_mNRSA,NE_3671,Tricorythodes,14
CGP_mNRSA,NE_3671,Tubificinae,6
CGP_mNRSA,NE_3672,Aeshna,1
CGP_mNRSA,NE_3672,Atrichopogon,1
CGP_mNRSA,NE_3672,Ceratopogoninae,1
CGP_mNRSA,NE_3672,Cheumatopsyche,12
CGP_mNRSA,NE_3672,Coenagrionidae,3
CGP_mNRSA,NE_3672,Copepoda,1
CGP_mNRSA,NE_3672,Corixidae,4
CGP_mNRSA,NE_3672,Cricotopus bicinctus,1
CGP_mNRSA,NE_3672,Cryptochironomus,1
CGP_mNRSA,NE_3672,Culicidae,2
CGP_mNRSA,NE_3672,Diplocladius cultriger,1
CGP_mNRSA,NE_3672,Dolichopodidae,1
CGP_mNRSA,NE_3672,Dubiraphia,10
CGP_mNRSA,NE_3672,Enchytraeidae,11
CGP_mNRSA,NE_3672,Erpobdella,1
CGP_mNRSA,NE_3672,Faxonius,20
CGP_mNRSA,NE_3672,Helobdella stagnalis,1
CGP_mNRSA,NE_3672,Hemerodromia,1
CGP_mNRSA,NE_3672,Hyalella,264
CGP_mNRSA,NE_3672,Hydroptila,11
CGP_mNRSA,NE_3672,Limnophyes,7
CGP_mNRSA,NE_3672,Lymnaeidae,5
CGP_mNRSA,NE_3672,Micropsectra,2
CGP_mNRSA,NE_3672,Naididae,2
CGP_mNRSA,NE_3672,Nais,2
CGP_mNRSA,NE_3672,Paraphaenocladius,1
CGP_mNRSA,NE_3672,Paratanytarsus,1
CGP_mNRSA,NE_3672,Physella,97
CGP_mNRSA,NE_3672,Planorbidae,1
CGP_mNRSA,NE_3672,Polypedilum flavum,5
CGP_mNRSA,NE_3672,Pseudosuccinea columella,1
CGP_mNRSA,NE_3672,Rheocricotopus,1
CGP_mNRSA,NE_3672,Simulium,24
CGP_mNRSA,NE_3672,Sphaerium,28
CGP_mNRSA,NE_3672,Thienemanniella,2
CGP_mNRSA,NE_3672,Tipula,1
CGP_mNRSA,NE_3672,Trichocorixa,7
CGP_mNRSA,NE_3672,Tubificinae,4
CGP_mNRSA,NE_3673,Acentrella parvula,4
CGP_mNRSA,NE_3673,Amercaenis ridens,7
CGP_mNRSA,NE_3673,Anafroptilum,1
CGP_mNRSA,NE_3673,Caenis,17
CGP_mNRSA,NE_3673,Chironomus,2
CGP_mNRSA,NE_3673,Cladocera,8
CGP_mNRSA,NE_3673,Coenagrionidae,1
CGP_mNRSA,NE_3673,Copepoda,1
CGP_mNRSA,NE_3673,Corixidae,1
CGP_mNRSA,NE_3673,Cricotopus bicinctus,1
CGP_mNRSA,NE_3673,Fallceon,77
CGP_mNRSA,NE_3673,Galba,3
CGP_mNRSA,NE_3673,Glyptotendipes,1
CGP_mNRSA,NE_3673,Gomphidae,2
CGP_mNRSA,NE_3673,Hemerodromia,1
CGP_mNRSA,NE_3673,Heptagenia,1
CGP_mNRSA,NE_3673,Homoeoneuria,1
CGP_mNRSA,NE_3673,Hyalella,1
CGP_mNRSA,NE_3673,Hydropsyche simulans,4
CGP_mNRSA,NE_3673,Isonychia,7
CGP_mNRSA,NE_3673,Labiobaetis,63
CGP_mNRSA,NE_3673,Laccobius,1
CGP_mNRSA,NE_3673,Laccophilus,1
CGP_mNRSA,NE_3673,Limnophyes,1
CGP_mNRSA,NE_3673,Micropsectra,2
CGP_mNRSA,NE_3673,Nanocladius,4
CGP_mNRSA,NE_3673,Nectopsyche,19
CGP_mNRSA,NE_3673,Nectopsyche candida,14
CGP_mNRSA,NE_3673,Nectopsyche diarina,6
CGP_mNRSA,NE_3673,Paracloeodes,5
CGP_mNRSA,NE_3673,Physella,1
CGP_mNRSA,NE_3673,Polypedilum flavum,12
CGP_mNRSA,NE_3673,Polypedilum Illinoense Group,12
CGP_mNRSA,NE_3673,Pseudosuccinea columella,12
CGP_mNRSA,NE_3673,Pteronarcys,1
CGP_mNRSA,NE_3673,Rheotanytarsus,68
CGP_mNRSA,NE_3673,Scirtidae,3
CGP_mNRSA,NE_3673,Simulium,12
CGP_mNRSA,NE_3673,Stictochironomus,1
CGP_mNRSA,NE_3673,Tanytarsus,1
CGP_mNRSA,NE_3673,Thienemannimyia Group,8
CGP_mNRSA,NE_3673,Triaenodes,2
CGP_mNRSA,NE_3673,Trichocorixa,1
CGP_mNRSA,NE_3673,Tricorythodes,73
CGP_mNRSA,NE_3673,Tubificinae,1
CGP_mNRSA,NE_3677,Aeshna,1
CGP_mNRSA,NE_3677,Anax,1
CGP_mNRSA,NE_3677,Anisoptera,1
CGP_mNRSA,NE_3677,Cheumatopsyche,48
CGP_mNRSA,NE_3677,Chironomus,1
CGP_mNRSA,NE_3677,Coenagrionidae,10
CGP_mNRSA,NE_3677,Copepoda,4
CGP_mNRSA,NE_3677,Crangonyx,1
CGP_mNRSA,NE_3677,Cricotopus (Cricotopus),6
CGP_mNRSA,NE_3677,Cricotopus bicinctus,10
CGP_mNRSA,NE_3677,Dubiraphia,2
CGP_mNRSA,NE_3677,Enochrus,1
CGP_mNRSA,NE_3677,Ephydridae,1
CGP_mNRSA,NE_3677,Hetaerina,1
CGP_mNRSA,NE_3677,Hyalella,107
CGP_mNRSA,NE_3677,Hydroptila,1
CGP_mNRSA,NE_3677,Hydrozoa,1
CGP_mNRSA,NE_3677,Labiobaetis,3
CGP_mNRSA,NE_3677,Limnodrilus,1
CGP_mNRSA,NE_3677,Micropsectra,30
CGP_mNRSA,NE_3677,Naididae,4
CGP_mNRSA,NE_3677,Nais,4
CGP_mNRSA,NE_3677,Nectopsyche diarina,2
CGP_mNRSA,NE_3677,Nemata,2
CGP_mNRSA,NE_3677,Oribatida,1
CGP_mNRSA,NE_3677,Paratanytarsus,29
CGP_mNRSA,NE_3677,Physella,4
CGP_mNRSA,NE_3677,Pisidium,2
CGP_mNRSA,NE_3677,Polypedilum flavum,5
CGP_mNRSA,NE_3677,Polypedilum Illinoense Group,2
CGP_mNRSA,NE_3677,Polypedilum Scalaenum Group,1
CGP_mNRSA,NE_3677,Rheotanytarsus,3
CGP_mNRSA,NE_3677,Saetheria,1
CGP_mNRSA,NE_3677,Simulium,165
CGP_mNRSA,NE_3677,Spirosperma,1
CGP_mNRSA,NE_3677,Stictochironomus,2
CGP_mNRSA,NE_3677,Tanytarsus,1
CGP_mNRSA,NE_3677,Thienemanniella,15
CGP_mNRSA,NE_3677,Thienemannimyia Group,3
CGP_mNRSA,NE_3677,Trepaxonemata,21
CGP_mNRSA,NE_3677,Tubificinae,18
CGP_mNRSA,NE_3679,Acentrella parvula,2
CGP_mNRSA,NE_3679,Argia,3
CGP_mNRSA,NE_3679,Baetis Fuscatus Group,3
CGP_mNRSA,NE_3679,Caenis,3
CGP_mNRSA,NE_3679,Cyphomella,1
CGP_mNRSA,NE_3679,Fallceon,75
CGP_mNRSA,NE_3679,Glyptotendipes,2
CGP_mNRSA,NE_3679,Heptageniidae,4
CGP_mNRSA,NE_3679,Hetaerina,5
CGP_mNRSA,NE_3679,Hyalella,8
CGP_mNRSA,NE_3679,Hydropsyche simulans,96
CGP_mNRSA,NE_3679,Isonychia,1
CGP_mNRSA,NE_3679,Labiobaetis,9
CGP_mNRSA,NE_3679,Labrundinia,3
CGP_mNRSA,NE_3679,Limnodrilus,1
CGP_mNRSA,NE_3679,Nanocladius,1
CGP_mNRSA,NE_3679,Nectopsyche candida,21
CGP_mNRSA,NE_3679,Nemata,1
CGP_mNRSA,NE_3679,Pentaneura,1
CGP_mNRSA,NE_3679,Physella,3
CGP_mNRSA,NE_3679,Polypedilum flavum,101
CGP_mNRSA,NE_3679,Polypedilum Illinoense Group,17
CGP_mNRSA,NE_3679,Potamyia flava,6
CGP_mNRSA,NE_3679,Pseudosuccinea columella,1
CGP_mNRSA,NE_3679,Rheotanytarsus,148
CGP_mNRSA,NE_3679,Scirtidae,2
CGP_mNRSA,NE_3679,Simulium,7
CGP_mNRSA,NE_3679,Stenochironomus,1
CGP_mNRSA,NE_3679,Tanytarsus,1
CGP_mNRSA,NE_3679,Thienemannimyia Group,8
CGP_mNRSA,NE_3679,Tricorythodes,9
CGP_mNRSA,NE_3680,Ablabesmyia,1
CGP_mNRSA,NE_3680,Cheumatopsyche,18
CGP_mNRSA,NE_3680,Chironomini,1
CGP_mNRSA,NE_3680,Cladocera,9
CGP_mNRSA,NE_3680,Coenagrionidae,41
CGP_mNRSA,NE_3680,Copepoda,10
CGP_mNRSA,NE_3680,Corbicula fluminea,28
CGP_mNRSA,NE_3680,Cricotopus,6
CGP_mNRSA,NE_3680,Cricotopus bicinctus,11
CGP_mNRSA,NE_3680,Cryptochironomus,1
CGP_mNRSA,NE_3680,Dero digitata,2
CGP_mNRSA,NE_3680,Dicrotendipes,1
CGP_mNRSA,NE_3680,Enallagma,3
CGP_mNRSA,NE_3680,Enchytraeidae,1
CGP_mNRSA,NE_3680,Ferrissia,7
CGP_mNRSA,NE_3680,Galba,1
CGP_mNRSA,NE_3680,Glossiphoniidae,1
CGP_mNRSA,NE_3680,Gyraulus,1
CGP_mNRSA,NE_3680,Hetaerina,30
CGP_mNRSA,NE_3680,Hyalella,150
CGP_mNRSA,NE_3680,Hydropsyche simulans,2
CGP_mNRSA,NE_3680,Hydroptila,1
CGP_mNRSA,NE_3680,Ischnura,1
CGP_mNRSA,NE_3680,Limnodrilus,2
CGP_mNRSA,NE_3680,Nais,2
CGP_mNRSA,NE_3680,Nanocladius,1
CGP_mNRSA,NE_3680,Nemata,2
CGP_mNRSA,NE_3680,Orthocladiinae,1
CGP_mNRSA,NE_3680,Paratanytarsus,8
CGP_mNRSA,NE_3680,Peltodytes,1
CGP_mNRSA,NE_3680,Physella,18
CGP_mNRSA,NE_3680,Polypedilum,1
CGP_mNRSA,NE_3680,Polypedilum flavum,23
CGP_mNRSA,NE_3680,Polypedilum Illinoense Group,45
CGP_mNRSA,NE_3680,Polypedilum Scalaenum Group,6
CGP_mNRSA,NE_3680,Procladius,5
CGP_mNRSA,NE_3680,Rheocricotopus,1
CGP_mNRSA,NE_3680,Rheotanytarsus,16
