"SampleID","StationID","CollDate","TaxaID","N_Taxa"
"Samp0686","32RGrand508.0",1947-09-27,"Gambusia affinis",1
"Samp0686","32RGrand508.0",1947-09-27,"Oncorhynchus mykiss",1
"Samp0687","32RGrand508.0",1952-05-03,"Pimephales promelas",1
"Samp0687","32RGrand508.0",1952-05-03,"Rhinichthys cataractae",1
"Samp0687","32RGrand508.0",1952-05-03,"Gambusia affinis",1
"Samp0687","32RGrand508.0",1952-05-03,"Oncorhynchus mykiss",1
"Samp0688","32RGrand508.0",1955-12-07,"Gila pandora",1
"Samp0689","32RGrand508.0",1959-02-20,"Pimephales promelas",1
"Samp0690","32RGrand508.0",1977-03-30,"Hybognathus amarus",1
"Samp0690","32RGrand508.0",1977-03-30,"Platygobio gracilis",1
"Samp0690","32RGrand508.0",1977-03-30,"Rhinichthys cataractae",1
"Samp0691","32RGrand508.0",1978-07-22,"Carpiodes carpio",1
"Samp0691","32RGrand508.0",1978-07-22,"Catostomus commersonii",1
"Samp0691","32RGrand508.0",1978-07-22,"Micropterus salmoides",1
"Samp0691","32RGrand508.0",1978-07-22,"Cyprinella lutrensis",1
"Samp0691","32RGrand508.0",1978-07-22,"Cyprinus carpio",1
"Samp0691","32RGrand508.0",1978-07-22,"Hybognathus amarus",1
"Samp0691","32RGrand508.0",1978-07-22,"Pimephales promelas",1
"Samp0691","32RGrand508.0",1978-07-22,"Platygobio gracilis",1
"Samp0691","32RGrand508.0",1978-07-22,"Rhinichthys cataractae",1
"Samp0691","32RGrand508.0",1978-07-22,"Gambusia affinis",1
"Samp0692","32RGrand508.0",1999-10-27,"Carpiodes carpio",3
"Samp0692","32RGrand508.0",1999-10-27,"Cyprinella lutrensis",63
"Samp0692","32RGrand508.0",1999-10-27,"Pimephales promelas",26
"Samp0692","32RGrand508.0",1999-10-27,"Platygobio gracilis",2
"Samp0692","32RGrand508.0",1999-10-27,"Rhinichthys cataractae",1
"Samp0692","32RGrand508.0",1999-10-27,"Ictalurus punctatus",32
"Samp0692","32RGrand508.0",1999-10-27,"Gambusia affinis",64
"Samp0693","32RGrand508.0",1999-12-08,"Rhinichthys cataractae",3
"Samp0694","32RGrand508.0",2003-06-06,"Catostomus commersonii",22
"Samp0694","32RGrand508.0",2003-06-06,"Platygobio gracilis",7
"Samp0694","32RGrand508.0",2003-06-06,"Rhinichthys cataractae",12
"Samp0694","32RGrand508.0",2003-06-06,"Gambusia affinis",3
"Samp0695","32RGrand508.0",2012-10-25,"Catostomus commersonii",9
"Samp0695","32RGrand508.0",2012-10-25,"Cyprinella lutrensis",21
"Samp0695","32RGrand508.0",2012-10-25,"Pimephales promelas",18
"Samp0695","32RGrand508.0",2012-10-25,"Platygobio gracilis",35
"Samp0695","32RGrand508.0",2012-10-25,"Rhinichthys cataractae",2
"Samp0695","32RGrand508.0",2012-10-25,"Gambusia affinis",25
"Samp0696","32RGrand508.0",2012-11-27,"Catostomus commersonii",1
"Samp0696","32RGrand508.0",2012-11-27,"Platygobio gracilis",4
"Samp0696","32RGrand508.0",2012-11-27,"Rhinichthys cataractae",12
"Samp0697","32RGrand508.7",1941-04-12,"Hybognathus amarus",1
"Samp0697","32RGrand508.7",1941-04-12,"Macrhybopsis aestivalis",1
"Samp0697","32RGrand508.7",1941-04-12,"Notropis simus simus",1
"Samp0697","32RGrand508.7",1941-04-12,"Pimephales promelas",1
"Samp0697","32RGrand508.7",1941-04-12,"Rhinichthys cataractae",1
"Samp0698","32RGrand508.7",1959-02-20,"Cyprinus carpio",1
"Samp0698","32RGrand508.7",1959-02-20,"Hybognathus amarus",1
"Samp0698","32RGrand508.7",1959-02-20,"Notropis simus simus",1
"Samp0698","32RGrand508.7",1959-02-20,"Platygobio gracilis",1
"Samp0698","32RGrand508.7",1959-02-20,"Rhinichthys cataractae",1
"Samp0699","32RGrand508.7",1987-09-09,"Carpiodes carpio",18
"Samp0699","32RGrand508.7",1987-09-09,"Catostomus commersonii",212
"Samp0699","32RGrand508.7",1987-09-09,"Cyprinella lutrensis",513
"Samp0699","32RGrand508.7",1987-09-09,"Hybognathus amarus",15
"Samp0699","32RGrand508.7",1987-09-09,"Pimephales promelas",32
"Samp0699","32RGrand508.7",1987-09-09,"Platygobio gracilis",38
"Samp0699","32RGrand508.7",1987-09-09,"Rhinichthys cataractae",76
"Samp0699","32RGrand508.7",1987-09-09,"Ictalurus punctatus",6
"Samp0699","32RGrand508.7",1987-09-09,"Gambusia affinis",80
"Samp0721","41RGrand211.6",1996-12-05,"Dorosoma cepedianum",22
"Samp0721","41RGrand211.6",1996-12-05,"Gambusia affinis",21
"Samp0722","41RGrand217.0",1985-07-06,"Lepomis",1
"Samp0722","41RGrand217.0",1985-07-06,"Lepomis macrochirus",1
"Samp0722","41RGrand217.0",1985-07-06,"Micropterus salmoides",1
"Samp0722","41RGrand217.0",1985-07-06,"Perca flavescens",1
"Samp0722","41RGrand217.0",1985-07-06,"Gambusia affinis",1
"Samp0723","41RGrand217.0",1985-08-06,"Lepomis macrochirus",1
"Samp0723","41RGrand217.0",1985-08-06,"Micropterus salmoides",1
"Samp0723","41RGrand217.0",1985-08-06,"Dorosoma cepedianum",1
"Samp0723","41RGrand217.0",1985-08-06,"Perca flavescens",1
"Samp0723","41RGrand217.0",1985-08-06,"Gambusia affinis",1
"Samp0723","41RGrand217.0",1985-08-06,"Salmo trutta",1
"Samp0724","41RGrand217.0",1996-12-06,"Lepomis macrochirus",1
"Samp0724","41RGrand217.0",1996-12-06,"Micropterus salmoides",1
"Samp0724","41RGrand217.0",1996-12-06,"Dorosoma cepedianum",314
"Samp0724","41RGrand217.0",1996-12-06,"Ameiurus melas",1
"Samp0726","42RGrand059.1",1944-10-30,"Perca flavescens",1
"Samp0727","42RGrand059.1",1976-02-04,"Pimephales vigilax",1
"Samp0728","42RGrand059.1",1994-02-16,"Cyprinella lutrensis",20
"Samp0728","42RGrand059.1",1994-02-16,"Rhinichthys cataractae",1
"Samp0728","42RGrand059.1",1994-02-16,"Ictalurus punctatus",15
"Samp0728","42RGrand059.1",1994-02-16,"Pylodictus olivaris",2
"Samp0728","42RGrand059.1",1994-02-16,"Gambusia affinis",33
"Samp0729","42RGrand099.8",1994-02-11,"Carpiodes carpio",14
"Samp0729","42RGrand099.8",1994-02-11,"Lepomis macrochirus",7
"Samp0729","42RGrand099.8",1994-02-11,"Micropterus salmoides",1
"Samp0729","42RGrand099.8",1994-02-11,"Dorosoma cepedianum",41
"Samp0729","42RGrand099.8",1994-02-11,"Cyprinella lutrensis",54
"Samp0729","42RGrand099.8",1994-02-11,"Rhinichthys cataractae",1
"Samp0729","42RGrand099.8",1994-02-11,"Ictalurus punctatus",3
"Samp0729","42RGrand099.8",1994-02-11,"Pylodictus olivaris",5
"Samp3992","Sheet1_04828",1937-02-21,"Notropis simus simus",1
"Samp3992","Sheet1_04828",1937-02-21,"Pimephales promelas",1
"Samp3992","Sheet1_04828",1937-02-21,"Gambusia affinis",1
"Samp3993","Sheet1_04828",1942-01-24,"Micropterus salmoides",1
"Samp3993","Sheet1_04828",1942-01-24,"Hybognathus amarus",1
"Samp3993","Sheet1_04828",1942-01-24,"Pimephales promelas",1
"Samp3994","Sheet1_04829",1942-01-24,"Notropis simus simus",1
"Samp4077","Sheet3_00175",1986-09-15,"Carpiodes carpio",8
"Samp4077","Sheet3_00175",1986-09-15,"Catostomus commersonii",54
"Samp4077","Sheet3_00175",1986-09-15,"Catostomus plebeius",1
"Samp4077","Sheet3_00175",1986-09-15,"Micropterus salmoides",1
"Samp4077","Sheet3_00175",1986-09-15,"Pomoxis annularis",6
"Samp4077","Sheet3_00175",1986-09-15,"Cyprinella lutrensis",15
"Samp4077","Sheet3_00175",1986-09-15,"Cyprinus carpio",4
"Samp4077","Sheet3_00175",1986-09-15,"Gila pandora",10
"Samp4077","Sheet3_00175",1986-09-15,"Pimephales promelas",63
"Samp4077","Sheet3_00175",1986-09-15,"Platygobio gracilis",73
"Samp4077","Sheet3_00175",1986-09-15,"Rhinichthys cataractae",138
"Samp4077","Sheet3_00175",1986-09-15,"Ameiurus melas",6
"Samp4077","Sheet3_00175",1986-09-15,"Gambusia affinis",487
"Samp4078","Sheet3_00189",1986-09-30,"Catostomus commersonii",1
"Samp4078","Sheet3_00189",1986-09-30,"Catostomus plebeius",1
"Samp4078","Sheet3_00189",1986-09-30,"Lepomis macrochirus",2
"Samp4078","Sheet3_00189",1986-09-30,"Micropterus salmoides",6
"Samp4078","Sheet3_00189",1986-09-30,"Pomoxis annularis",4
"Samp4078","Sheet3_00189",1986-09-30,"Cyprinella lutrensis",3
"Samp4078","Sheet3_00189",1986-09-30,"Cyprinus carpio",29
"Samp4078","Sheet3_00189",1986-09-30,"Gila pandora",2
"Samp4078","Sheet3_00189",1986-09-30,"Notemigonus crysoleucas",1
"Samp4078","Sheet3_00189",1986-09-30,"Pimephales promelas",156
"Samp4078","Sheet3_00189",1986-09-30,"Platygobio gracilis",239
"Samp4078","Sheet3_00189",1986-09-30,"Rhinichthys cataractae",12
"Samp4078","Sheet3_00189",1986-09-30,"Gambusia affinis",51
"Samp4080","Sheet3_00274",1934-06-19,"Oncorhynchus clarki ssp.",1
"Samp4081","Sheet3_00274",1986-10-01,"Carpiodes carpio",11
"Samp4081","Sheet3_00274",1986-10-01,"Catostomus commersonii",54
"Samp4081","Sheet3_00274",1986-10-01,"Lepomis cyanellus",1
"Samp4081","Sheet3_00274",1986-10-01,"Lepomis macrochirus",1
"Samp4081","Sheet3_00274",1986-10-01,"Micropterus salmoides",7
"Samp4081","Sheet3_00274",1986-10-01,"Pomoxis annularis",11
"Samp4081","Sheet3_00274",1986-10-01,"Cyprinella lutrensis",301
"Samp4081","Sheet3_00274",1986-10-01,"Cyprinus carpio",8
"Samp4081","Sheet3_00274",1986-10-01,"Pimephales promelas",23
"Samp4081","Sheet3_00274",1986-10-01,"Platygobio gracilis",59
"Samp4081","Sheet3_00274",1986-10-01,"Rhinichthys cataractae",147
"Samp4081","Sheet3_00274",1986-10-01,"Gambusia affinis",202
"Samp4082","Sheet3_00274",1990-04-24,"Catostomus commersonii",1
"Samp4082","Sheet3_00274",1990-04-24,"Pimephales promelas",1
"Samp4082","Sheet3_00274",1990-04-24,"Platygobio gracilis",27
"Samp4082","Sheet3_00274",1990-04-24,"Rhinichthys cataractae",18
"Samp4082","Sheet3_00274",1990-04-24,"Gambusia affinis",1
"Samp4083","Sheet3_00274",1990-10-30,"Platygobio gracilis",15
"Samp4083","Sheet3_00274",1990-10-30,"Rhinichthys cataractae",2
"Samp4084","Sheet3_00274",1993-08-11,"Cyprinella lutrensis",1
"Samp4084","Sheet3_00274",1993-08-11,"Platygobio gracilis",14
"Samp4084","Sheet3_00274",1993-08-11,"Rhinichthys cataractae",3
"Samp4085","Sheet3_00302",1986-10-02,"Catostomus commersonii",12
"Samp4085","Sheet3_00302",1986-10-02,"Pomoxis annularis",3
"Samp4085","Sheet3_00302",1986-10-02,"Cyprinella lutrensis",30
"Samp4085","Sheet3_00302",1986-10-02,"Cyprinus carpio",5
"Samp4085","Sheet3_00302",1986-10-02,"Gila pandora",3
"Samp4085","Sheet3_00302",1986-10-02,"Pimephales promelas",16
"Samp4085","Sheet3_00302",1986-10-02,"Platygobio gracilis",185
"Samp4085","Sheet3_00302",1986-10-02,"Rhinichthys cataractae",62
"Samp4085","Sheet3_00302",1986-10-02,"Gambusia affinis",32
"Samp4085","Sheet3_00302",1986-10-02,"Salmo trutta",1
"Samp4090","Sheet3_00325",1990-04-24,"Catostomus commersonii",16
"Samp4090","Sheet3_00325",1990-04-24,"Cyprinella lutrensis",1
"Samp4090","Sheet3_00325",1990-04-24,"Pimephales promelas",16
"Samp4090","Sheet3_00325",1990-04-24,"Platygobio gracilis",25
"Samp4090","Sheet3_00325",1990-04-24,"Rhinichthys cataractae",55
"Samp4090","Sheet3_00325",1990-04-24,"Gambusia affinis",3
"Samp4091","Sheet3_00325",1990-10-30,"Catostomus commersonii",40
"Samp4091","Sheet3_00325",1990-10-30,"Micropterus salmoides",2
"Samp4091","Sheet3_00325",1990-10-30,"Cyprinella lutrensis",8
"Samp4091","Sheet3_00325",1990-10-30,"Cyprinus carpio",2
"Samp4091","Sheet3_00325",1990-10-30,"Gila pandora",1
"Samp4091","Sheet3_00325",1990-10-30,"Pimephales promelas",11
"Samp4091","Sheet3_00325",1990-10-30,"Platygobio gracilis",6
"Samp4091","Sheet3_00325",1990-10-30,"Rhinichthys cataractae",2
"Samp4091","Sheet3_00325",1990-10-30,"Ameiurus melas",1
"Samp4091","Sheet3_00325",1990-10-30,"Salmo trutta",1
"Samp4092","Sheet3_00325",1991-09-18,"Carpiodes carpio",1
"Samp4092","Sheet3_00325",1991-09-18,"Catostomus commersonii",10
"Samp4092","Sheet3_00325",1991-09-18,"Micropterus salmoides",7
"Samp4092","Sheet3_00325",1991-09-18,"Cyprinella lutrensis",1
"Samp4092","Sheet3_00325",1991-09-18,"Cyprinus carpio",2
"Samp4092","Sheet3_00325",1991-09-18,"Gila pandora",6
"Samp4092","Sheet3_00325",1991-09-18,"Pimephales promelas",15
"Samp4092","Sheet3_00325",1991-09-18,"Platygobio gracilis",36
"Samp4092","Sheet3_00325",1991-09-18,"Rhinichthys cataractae",161
"Samp4092","Sheet3_00325",1991-09-18,"Ictalurus punctatus",1
"Samp4092","Sheet3_00325",1991-09-18,"Salmo trutta",1
"Samp4095","Sheet3_00348",1990-08-23,"Catostomus commersonii",3
"Samp4095","Sheet3_00348",1990-08-23,"Platygobio gracilis",71
"Samp4095","Sheet3_00348",1990-08-23,"Rhinichthys cataractae",54
"Samp4096","Sheet3_00370",1990-10-30,"Catostomus commersonii",32
"Samp4096","Sheet3_00370",1990-10-30,"Cyprinella lutrensis",80
"Samp4096","Sheet3_00370",1990-10-30,"Gila pandora",3
"Samp4096","Sheet3_00370",1990-10-30,"Pimephales promelas",76
"Samp4096","Sheet3_00370",1990-10-30,"Platygobio gracilis",133
"Samp4096","Sheet3_00370",1990-10-30,"Rhinichthys cataractae",14
"Samp4096","Sheet3_00370",1990-10-30,"Gambusia affinis",14
"Samp4104","Sheet3_00429",1964-07-28,"Catostomus commersonii",1
"Samp4104","Sheet3_00429",1964-07-28,"Cyprinella lutrensis",1
"Samp4104","Sheet3_00429",1964-07-28,"Cyprinus carpio",1
"Samp4104","Sheet3_00429",1964-07-28,"Pimephales promelas",1
"Samp4104","Sheet3_00429",1964-07-28,"Platygobio gracilis",1
"Samp4104","Sheet3_00429",1964-07-28,"Rhinichthys cataractae",1
"Samp4104","Sheet3_00429",1964-07-28,"Gambusia affinis",1
"Samp4105","Sheet3_00429",1978-05-30,"Rhinichthys cataractae",1
"Samp4106","Sheet3_00429",1986-09-15,"Carpiodes carpio",1
"Samp4106","Sheet3_00429",1986-09-15,"Catostomus commersonii",38
"Samp4106","Sheet3_00429",1986-09-15,"Catostomus plebeius",8
"Samp4106","Sheet3_00429",1986-09-15,"Micropterus salmoides",1
"Samp4106","Sheet3_00429",1986-09-15,"Cyprinella lutrensis",25
"Samp4106","Sheet3_00429",1986-09-15,"Cyprinus carpio",1
"Samp4106","Sheet3_00429",1986-09-15,"Gila pandora",4
"Samp4106","Sheet3_00429",1986-09-15,"Pimephales promelas",3
"Samp4106","Sheet3_00429",1986-09-15,"Platygobio gracilis",312
"Samp4106","Sheet3_00429",1986-09-15,"Rhinichthys cataractae",194
"Samp4106","Sheet3_00429",1986-09-15,"Gambusia affinis",3
"Samp4106","Sheet3_00429",1986-09-15,"Salmo trutta",1
"Samp4107","Sheet3_00429",1986-09-30,"Carpiodes carpio",1
"Samp4107","Sheet3_00429",1986-09-30,"Catostomus commersonii",20
"Samp4107","Sheet3_00429",1986-09-30,"Lepomis cyanellus",1
"Samp4107","Sheet3_00429",1986-09-30,"Lepomis macrochirus",1
"Samp4107","Sheet3_00429",1986-09-30,"Micropterus salmoides",4
"Samp4107","Sheet3_00429",1986-09-30,"Pomoxis annularis",8
"Samp4107","Sheet3_00429",1986-09-30,"Cyprinella lutrensis",2
"Samp4107","Sheet3_00429",1986-09-30,"Cyprinus carpio",2
"Samp4107","Sheet3_00429",1986-09-30,"Gila pandora",6
"Samp4107","Sheet3_00429",1986-09-30,"Pimephales promelas",30
"Samp4107","Sheet3_00429",1986-09-30,"Platygobio gracilis",65
"Samp4107","Sheet3_00429",1986-09-30,"Rhinichthys cataractae",19
"Samp4107","Sheet3_00429",1986-09-30,"Ameiurus melas",2
"Samp4107","Sheet3_00429",1986-09-30,"Gambusia affinis",17
"Samp4107","Sheet3_00429",1986-09-30,"Salmo trutta",1
"Samp4108","Sheet3_00429",1990-04-24,"Catostomus commersonii",14
"Samp4108","Sheet3_00429",1990-04-24,"Catostomus plebeius",1
"Samp4108","Sheet3_00429",1990-04-24,"Lepomis cyanellus",1
"Samp4108","Sheet3_00429",1990-04-24,"Cyprinella lutrensis",2
"Samp4108","Sheet3_00429",1990-04-24,"Gila pandora",3
"Samp4108","Sheet3_00429",1990-04-24,"Pimephales promelas",18
"Samp4108","Sheet3_00429",1990-04-24,"Platygobio gracilis",51
"Samp4108","Sheet3_00429",1990-04-24,"Rhinichthys cataractae",50
"Samp4109","Sheet3_00429",1990-10-30,"Catostomus commersonii",8
"Samp4109","Sheet3_00429",1990-10-30,"Catostomus plebeius",3
"Samp4109","Sheet3_00429",1990-10-30,"Pimephales promelas",1
"Samp4109","Sheet3_00429",1990-10-30,"Platygobio gracilis",39
"Samp4109","Sheet3_00429",1990-10-30,"Rhinichthys cataractae",11
"Samp4109","Sheet3_00429",1990-10-30,"Gambusia affinis",2
"Samp4110","Sheet3_00429",1993-03-15,"Catostomus commersonii",3
"Samp4110","Sheet3_00429",1993-03-15,"Catostomus plebeius",2
"Samp4110","Sheet3_00429",1993-03-15,"Pimephales promelas",9
"Samp4119","Sheet3_00477",1986-10-01,"Carpiodes carpio",9
"Samp4119","Sheet3_00477",1986-10-01,"Catostomus commersonii",1
"Samp4119","Sheet3_00477",1986-10-01,"Catostomus plebeius",1
"Samp4119","Sheet3_00477",1986-10-01,"Lepomis macrochirus",5
"Samp4119","Sheet3_00477",1986-10-01,"Micropterus salmoides",1
"Samp4119","Sheet3_00477",1986-10-01,"Pomoxis annularis",9
"Samp4119","Sheet3_00477",1986-10-01,"Pomoxis nigromaculatus",2
"Samp4119","Sheet3_00477",1986-10-01,"Cyprinella lutrensis",1
"Samp4119","Sheet3_00477",1986-10-01,"Cyprinus carpio",7
"Samp4119","Sheet3_00477",1986-10-01,"Gila pandora",1
"Samp4119","Sheet3_00477",1986-10-01,"Pimephales promelas",4
"Samp4119","Sheet3_00477",1986-10-01,"Platygobio gracilis",19
"Samp4119","Sheet3_00477",1986-10-01,"Rhinichthys cataractae",17
"Samp4119","Sheet3_00477",1986-10-01,"Ameiurus melas",1
"Samp4119","Sheet3_00477",1986-10-01,"Gambusia affinis",4
"Samp4120","Sheet3_00477",1995-09-29,"Carpiodes carpio",2
"Samp4120","Sheet3_00477",1995-09-29,"Catostomus commersonii",3
"Samp4120","Sheet3_00477",1995-09-29,"Catostomus plebeius",1
"Samp4120","Sheet3_00477",1995-09-29,"Cyprinella lutrensis",1
"Samp4120","Sheet3_00477",1995-09-29,"Gila pandora",3
"Samp4120","Sheet3_00477",1995-09-29,"Pimephales promelas",7
"Samp4120","Sheet3_00477",1995-09-29,"Platygobio gracilis",4
"Samp4120","Sheet3_00477",1995-09-29,"Rhinichthys cataractae",21
"Samp4120","Sheet3_00477",1995-09-29,"Ictalurus punctatus",1
"Samp4120","Sheet3_00477",1995-09-29,"Gambusia affinis",1
"Samp4121","Sheet3_00477",1995-12-15,"Catostomus commersonii",4
"Samp4121","Sheet3_00477",1995-12-15,"Cyprinella lutrensis",1
"Samp4121","Sheet3_00477",1995-12-15,"Pimephales promelas",7
"Samp4121","Sheet3_00477",1995-12-15,"Platygobio gracilis",9
"Samp4121","Sheet3_00477",1995-12-15,"Rhinichthys cataractae",1
"Samp4122","Sheet3_00477",1996-08-23,"Carpiodes carpio",5
"Samp4122","Sheet3_00477",1996-08-23,"Catostomus commersonii",197
"Samp4122","Sheet3_00477",1996-08-23,"Cyprinella lutrensis",24
"Samp4122","Sheet3_00477",1996-08-23,"Gila pandora",4
"Samp4122","Sheet3_00477",1996-08-23,"Pimephales promelas",912
"Samp4122","Sheet3_00477",1996-08-23,"Platygobio gracilis",36
"Samp4122","Sheet3_00477",1996-08-23,"Rhinichthys cataractae",2
"Samp4122","Sheet3_00477",1996-08-23,"Ictalurus punctatus",2
"Samp4122","Sheet3_00477",1996-08-23,"Gambusia affinis",54
"Samp4123","Sheet3_00477",1996-12-13,"Gila pandora",1
"Samp4123","Sheet3_00477",1996-12-13,"Platygobio gracilis",1
"Samp4124","Sheet3_00477",1997-08-29,"Catostomus commersonii",2
"Samp4124","Sheet3_00477",1997-08-29,"Cyprinella lutrensis",2
"Samp4124","Sheet3_00477",1997-08-29,"Pimephales promelas",72
"Samp4124","Sheet3_00477",1997-08-29,"Gambusia affinis",8
"Samp4264","Sheet3_02197",1925-06-02,"Carpiodes carpio",1
"Samp4264","Sheet3_02197",1925-06-02,"Catostomus plebeius",1
"Samp4264","Sheet3_02197",1925-06-02,"Cyprinella lutrensis",1
"Samp4264","Sheet3_02197",1925-06-02,"Gila pandora",1
"Samp4264","Sheet3_02197",1925-06-02,"Hybognathus amarus",1
"Samp4264","Sheet3_02197",1925-06-02,"Macrhybopsis aestivalis",1
"Samp4264","Sheet3_02197",1925-06-02,"Notropis jemezanus",1
"Samp4264","Sheet3_02197",1925-06-02,"Notropis simus simus",1
"Samp4264","Sheet3_02197",1925-06-02,"Pimephales promelas",1
"Samp4264","Sheet3_02197",1925-06-02,"Rhinichthys cataractae",1
"Samp4264","Sheet3_02197",1925-06-02,"Oncorhynchus clarki virginalis",1
"Samp4265","Sheet3_02197",1925-12-31,"Gila pandora",1
"Samp4266","Sheet3_02197",1943-08-07,"Carpiodes carpio",1
"Samp4266","Sheet3_02197",1943-08-07,"Catostomus commersonii",1
"Samp4266","Sheet3_02197",1943-08-07,"Catostomus plebeius",1
"Samp4266","Sheet3_02197",1943-08-07,"Lepomis cyanellus",1
"Samp4266","Sheet3_02197",1943-08-07,"Micropterus dolomieu",1
"Samp4266","Sheet3_02197",1943-08-07,"Cyprinella lutrensis",1
"Samp4266","Sheet3_02197",1943-08-07,"Gila pandora",1
"Samp4266","Sheet3_02197",1943-08-07,"Hybognathus amarus",1
"Samp4266","Sheet3_02197",1943-08-07,"Macrhybopsis aestivalis",1
"Samp4266","Sheet3_02197",1943-08-07,"Pimephales promelas",1
"Samp4266","Sheet3_02197",1943-08-07,"Platygobio gracilis",1
"Samp4266","Sheet3_02197",1943-08-07,"Rhinichthys cataractae",1
"Samp4266","Sheet3_02197",1943-08-07,"Ameiurus melas",1
"Samp4266","Sheet3_02197",1943-08-07,"Gambusia affinis",1
"Samp4267","Sheet3_02197",1986-10-02,"Carpiodes carpio",24
"Samp4267","Sheet3_02197",1986-10-02,"Catostomus commersonii",51
"Samp4267","Sheet3_02197",1986-10-02,"Catostomus plebeius",1
"Samp4267","Sheet3_02197",1986-10-02,"Lepomis cyanellus",3
"Samp4267","Sheet3_02197",1986-10-02,"Lepomis macrochirus",4
"Samp4267","Sheet3_02197",1986-10-02,"Micropterus salmoides",22
"Samp4267","Sheet3_02197",1986-10-02,"Pomoxis annularis",9
"Samp4267","Sheet3_02197",1986-10-02,"Cyprinella lutrensis",303
"Samp4267","Sheet3_02197",1986-10-02,"Cyprinus carpio",11
"Samp4267","Sheet3_02197",1986-10-02,"Pimephales promelas",112
"Samp4267","Sheet3_02197",1986-10-02,"Platygobio gracilis",420
"Samp4267","Sheet3_02197",1986-10-02,"Rhinichthys cataractae",146
"Samp4267","Sheet3_02197",1986-10-02,"Ameiurus melas",5
"Samp4267","Sheet3_02197",1986-10-02,"Gambusia affinis",368
"Samp4267","Sheet3_02197",1986-10-02,"Salmo trutta",1
"Samp4284","Sheet3_02205",1958-08-21,"Catostomus commersonii",1
"Samp4284","Sheet3_02205",1958-08-21,"Micropterus dolomieu",1
"Samp4284","Sheet3_02205",1958-08-21,"Cyprinella lutrensis",1
"Samp4284","Sheet3_02205",1958-08-21,"Gila pandora",1
"Samp4284","Sheet3_02205",1958-08-21,"Platygobio gracilis",1
"Samp4284","Sheet3_02205",1958-08-21,"Rhinichthys cataractae",1
"Samp4285","Sheet3_02205",1965-07-23,"Catostomus commersonii",1
"Samp4285","Sheet3_02205",1965-07-23,"Catostomus plebeius",1
"Samp4285","Sheet3_02205",1965-07-23,"Cyprinella lutrensis",1
"Samp4285","Sheet3_02205",1965-07-23,"Gila pandora",1
"Samp4285","Sheet3_02205",1965-07-23,"Pimephales promelas",1
"Samp4285","Sheet3_02205",1965-07-23,"Platygobio gracilis",1
"Samp4285","Sheet3_02205",1965-07-23,"Rhinichthys cataractae",1
"Samp4286","Sheet3_02205",1968-08-22,"Catostomus commersonii",1
"Samp4286","Sheet3_02205",1968-08-22,"Catostomus plebeius",1
"Samp4286","Sheet3_02205",1968-08-22,"Gila pandora",1
"Samp4286","Sheet3_02205",1968-08-22,"Platygobio gracilis",1
"Samp4286","Sheet3_02205",1968-08-22,"Rhinichthys cataractae",1
"Samp4287","Sheet3_02205",1990-04-24,"Catostomus commersonii",39
"Samp4287","Sheet3_02205",1990-04-24,"Gila pandora",1
"Samp4287","Sheet3_02205",1990-04-24,"Pimephales promelas",7
"Samp4287","Sheet3_02205",1990-04-24,"Platygobio gracilis",9
"Samp4287","Sheet3_02205",1990-04-24,"Rhinichthys cataractae",33
"Samp4287","Sheet3_02205",1990-04-24,"Oncorhynchus mykiss",1
"Samp4287","Sheet3_02205",1990-04-24,"Salmo trutta",1
"Samp4288","Sheet3_02205",1990-10-30,"Catostomus commersonii",44
"Samp4288","Sheet3_02205",1990-10-30,"Cyprinella lutrensis",1
"Samp4288","Sheet3_02205",1990-10-30,"Gila pandora",21
"Samp4288","Sheet3_02205",1990-10-30,"Pimephales promelas",38
"Samp4288","Sheet3_02205",1990-10-30,"Platygobio gracilis",4
"Samp4288","Sheet3_02205",1990-10-30,"Rhinichthys cataractae",3
"Samp4317","Sheet3_02212",1939-08-10,"Catostomus commersonii",1
"Samp4317","Sheet3_02212",1939-08-10,"Catostomus plebeius",1
"Samp4317","Sheet3_02212",1939-08-10,"Rhinichthys cataractae",1
"Samp4317","Sheet3_02212",1939-08-10,"Oncorhynchus mykiss",1
"Samp4323","Sheet3_02215",1978-08-08,"Catostomus commersonii",1
"Samp4323","Sheet3_02215",1978-08-08,"Catostomus plebeius",1
"Samp4323","Sheet3_02215",1978-08-08,"Gila pandora",1
"Samp4323","Sheet3_02215",1978-08-08,"Pimephales promelas",1
"Samp4323","Sheet3_02215",1978-08-08,"Rhinichthys cataractae",1
"Samp4324","Sheet3_02216",1974-10-16,"Carpiodes carpio",1
"Samp4324","Sheet3_02216",1974-10-16,"Catostomus commersonii",1
"Samp4324","Sheet3_02216",1974-10-16,"Catostomus plebeius",1
"Samp4324","Sheet3_02216",1974-10-16,"Gila pandora",1
"Samp4324","Sheet3_02216",1974-10-16,"Pimephales promelas",1
"Samp4324","Sheet3_02216",1974-10-16,"Platygobio gracilis",1
"Samp4324","Sheet3_02216",1974-10-16,"Rhinichthys cataractae",1
"Samp4394","Sheet3_02244",1978-08-09,"Catostomus commersonii",1
"Samp4394","Sheet3_02244",1978-08-09,"Cyprinus carpio",1
"Samp4394","Sheet3_02244",1978-08-09,"Gila pandora",1
"Samp4394","Sheet3_02244",1978-08-09,"Hybognathus amarus",1
"Samp4394","Sheet3_02244",1978-08-09,"Pimephales promelas",1
