INDEX_NAME,INDEX_REGION,LAT,LONG,SAMPLEID,LAKECODE,COLLDATE,COLLMETH,TAXAID,N_TAXA,EXCLUDE,NONTARGET,PHYLUM,CLASS,ORDER,FAMILY,SUBFAMILY,TRIBE,GENUS,TOLVAL,FFG,HABIT
IEPA_2021_Bugs,Central,39.42401,-87.8046033333333,RBW_9Sep11,RBW,9/9/2011,Rarified_LittoralABC,TANYTARSUS,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,7,CF,CN
IEPA_2021_Bugs,Central,39.42401,-87.8046033333333,RBW_9Sep11,RBW,9/9/2011,Rarified_LittoralABC,TURBELLARIA,2,TRUE,FALSE,Platyhelminthes,Turbellaria,,,,,,6,PR,SP
IEPA_2021_Bugs,Central,39.42401,-87.8046033333333,RBW_9Sep11,RBW,9/9/2011,Rarified_LittoralABC,UNIONIDAE,1,FALSE,FALSE,Mollusca,Pelecypoda,Unionoida,Unionidae,,,,1.5,CF,BU
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,ABLABESMYIA,4,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Ablabesmyia,6,CG,SP
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,ABLABESMYIA JANTA VAR II,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,ABLABESMYIA,6,,
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,ABLABESMYIA MALLOCHI,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Ablabesmyia,6,CG,SP
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,AXARUS,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Axarus,6,CG,SP
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,CAENIS,3,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Caenidae,,,Caenis,6,CG,SP
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,CHAOBORUS,9,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chaoboridae,Chaoborinae,,Chaoborus,8,PR,SP
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,CHIRONOMINI,3,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Phaenopsectra/Tribelos,6,CG,BU
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,CLADOPELMA,8,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Cladopelma,6,CG,BU
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,COELOTANYPUS,8,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Coelotanypodini,Coelotanypus,4,PR,BU
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,CRICOTOPUS,8,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini,Cricotopus,8,SH,CN
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,CRYPTOCHIRONOMUS,7,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Cryptochironomus,8,PR,SP
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,DICROTENDIPES,9,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,6,CG,BU
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,DICROTENDIPES SIMPSONI,11,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,DICROTENDIPES,6,,
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,DUGESIA,36,FALSE,FALSE,Platyhelminthes,Turbellaria,Tricladida,Planariidae,,,Dugesia,6,"CG,PR",SP
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,ENALLAGMA,7,FALSE,FALSE,Arthropoda,Insecta,Odonata,Coenagrionidae,,,Enallagma,6,PR,CB
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,ENDOCHIRONOMUS,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Endochironomus,6,SH,CN
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,ERYTHEMIS,1,FALSE,FALSE,Arthropoda,Insecta,Odonata,Libellulidae,,,Erythemis,5,PR,"CB, SP"
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,GLYPTOTENDIPES,59,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Glyptotendipes,10,CF,BU
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,HYALELLA,3,FALSE,FALSE,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,,,Hyalella,4,CG,SP
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,ISCHNURA,25,FALSE,FALSE,Arthropoda,Insecta,Odonata,Coenagrionidae,,,Ischnura,6,PR,CB
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,MENETUS,2,FALSE,FALSE,Mollusca,Gastropoda,Basommatophora,Planorbidae,,,Menetus,6.5,SC,CB
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,NANOCLADIUS,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini,Nanocladius,3,CG,SP
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,OLIGOCHAETA,19,FALSE,FALSE,Annelida,OLIGOCHAETA,Haplotaxida,,,,,10,CG,BU
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,ORTHOTRICHIA,20,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydroptilidae,Hydroptilinae,Orthotrichiini,Orthotrichia,1,SC,CN
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,PALPOMYIA,27,FALSE,FALSE,Arthropoda,Insecta,Diptera,Ceratopogonidae,Ceratopogoninae,Palpomyiini,Palpomyia,6,PR,BU
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,PARACHIRONOMUS,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Parachironomus,8,PR,SP
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,PHYSELLA,16,FALSE,FALSE,Mollusca,Gastropoda,Basommatophora,Physidae,Physinae,,Physella,9,SC,CB
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,POLYPEDILUM,3,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,6,SH,"CB, CN"
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,POLYPEDILUM ILLINOENSE,13,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,CB
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,PROBEZZIA,6,FALSE,FALSE,Arthropoda,Insecta,Diptera,Ceratopogonidae,Ceratopogoninae,Sphaeromiini,Probezzia,5,PR,BU
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,PROCLADIUS,15,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Procladiini,Procladius,8,PR,SP
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,PSEUDOCHIRONOMUS,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Pseudochironomini,Pseudochironomus,5,CG,BU
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,SPHAERIUM,2,FALSE,FALSE,Mollusca,Bivalvia,Veneroida,Sphaeriidae,,,Sphaerium,5,CF,BU
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,TANYPUS,7,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Tanypodini,Tanypus,8,PR,SP
IEPA_2021_Bugs,Central,39.6375163333333,-87.698413,RBX_15Jul11,RBX,7/15/2011,Rarified_LittoralABC,TANYTARSUS,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,7,CF,CN
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,ABLABESMYIA,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Ablabesmyia,6,CG,SP
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,CHIRONOMIDAE,42,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,,,6,CG,BU
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,CHIRONOMINI,147,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Phaenopsectra/Tribelos,6,CG,BU
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,CHIRONOMUS,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Chironomus,10,CG,BU
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,CRYPTOCHIRONOMUS,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Cryptochironomus,8,PR,SP
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,ENALLAGMA,5,FALSE,FALSE,Arthropoda,Insecta,Odonata,Coenagrionidae,,,Enallagma,6,PR,CB
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,ENDOCHIRONOMUS,18,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Endochironomus,6,SH,CN
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,ERYTHEMIS,2,FALSE,FALSE,Arthropoda,Insecta,Odonata,Libellulidae,,,Erythemis,5,PR,"CB, SP"
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,GLYPTOTENDIPES,192,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Glyptotendipes,10,CF,BU
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,GUTTIPELOPIA,6,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Guttipelopia,6,PR,SP
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,HYALELLA,7,FALSE,FALSE,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,,,Hyalella,4,CG,SP
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,LABRUNDINIA,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Labrundinia,4,PR,SP
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,MENETUS,22,FALSE,FALSE,Mollusca,Gastropoda,Basommatophora,Planorbidae,,,Menetus,6.5,SC,CB
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,NANOCLADIUS,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini,Nanocladius,3,CG,SP
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,OLIGOCHAETA,2,FALSE,FALSE,Annelida,OLIGOCHAETA,Haplotaxida,,,,,10,CG,BU
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,ORTHOTRICHIA,5,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydroptilidae,Hydroptilinae,Orthotrichiini,Orthotrichia,1,SC,CN
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,PALPOMYIA,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Ceratopogonidae,Ceratopogoninae,Palpomyiini,Palpomyia,6,PR,BU
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,PARACHIRONOMUS,9,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Parachironomus,8,PR,SP
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,PARAMERINA,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Paramerina,6,PR,SP
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,PHYSELLA,4,FALSE,FALSE,Mollusca,Gastropoda,Basommatophora,Physidae,Physinae,,Physella,9,SC,CB
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,POLYPEDILUM,17,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,6,SH,"CB, CN"
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,POLYPEDILUM ILLINOENSE,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,5,SH,CB
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,PSEUDOCHIRONOMUS,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Pseudochironomini,Pseudochironomus,5,CG,BU
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,TANYPODINAE,1,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,6,PR,BU
IEPA_2021_Bugs,South,38.34975,-87.83152775,RBZH_24Sep12,RBZH,9/24/2012,Rarified_LittoralABC,TANYPUS,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Tanypodini,Tanypus,8,PR,SP
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,ABLABESMYIA,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Ablabesmyia,6,CG,SP
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,CAENIS,34,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Caenidae,,,Caenis,6,CG,SP
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,CHAOBORUS,7,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chaoboridae,Chaoborinae,,Chaoborus,8,PR,SP
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,CHIRONOMINI,8,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Phaenopsectra/Tribelos,6,CG,BU
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,COELOTANYPUS,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Coelotanypodini,Coelotanypus,4,PR,BU
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,CRANGONYX,2,FALSE,FALSE,Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,,,Crangonyx,4,CG,SP
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,CRICOTOPUS,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini,Cricotopus,8,SH,CN
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,DICROTENDIPES,5,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,6,CG,BU
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,DICROTENDIPES NEOMODESTUS,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Dicrotendipes,6,CG,BU
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,DICROTENDIPES SIMPSONI,4,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,DICROTENDIPES,6,,
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,ENALLAGMA,4,FALSE,FALSE,Arthropoda,Insecta,Odonata,Coenagrionidae,,,Enallagma,6,PR,CB
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,ENDOCHIRONOMUS,5,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Endochironomus,6,SH,CN
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,GLYPTOTENDIPES,6,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Glyptotendipes,10,CF,BU
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,HYALELLA,145,FALSE,FALSE,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,,,Hyalella,4,CG,SP
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,LABRUNDINIA,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Labrundinia,4,PR,SP
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,MENETUS,66,FALSE,FALSE,Mollusca,Gastropoda,Basommatophora,Planorbidae,,,Menetus,6.5,SC,CB
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,NANOCLADIUS,13,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Orthocladiini,Nanocladius,3,CG,SP
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,NEUROCORDULIA,1,FALSE,FALSE,Arthropoda,Insecta,Odonata,Corduliidae,Corduliinae,,Neurocordulia,3,PR,CB
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,OLIGOCHAETA,4,FALSE,FALSE,Annelida,OLIGOCHAETA,Haplotaxida,,,,,10,CG,BU
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,ORTHOCLADIINAE,1,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,,6,CG,BU
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,ORTHOTRICHIA,3,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydroptilidae,Hydroptilinae,Orthotrichiini,Orthotrichia,1,SC,CN
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,PARACHIRONOMUS,160,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Parachironomus,8,PR,SP
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,PARAMERINA,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Paramerina,6,PR,SP
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,PARATANYTARSUS,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Paratanytarsus,6,CG,CN
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,PHYSELLA,7,FALSE,FALSE,Mollusca,Gastropoda,Basommatophora,Physidae,Physinae,,Physella,9,SC,CB
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,POLYPEDILUM,7,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,6,SH,"CB, CN"
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,PSEUDOCHIRONOMUS,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Pseudochironomini,Pseudochironomus,5,CG,BU
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,SPHAERIUM,1,FALSE,FALSE,Mollusca,Bivalvia,Veneroida,Sphaeriidae,,,Sphaerium,5,CF,BU
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,TANYPODINAE,1,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,,,6,PR,BU
IEPA_2021_Bugs,South,38.7600066666667,-88.0608733333333,RCC_12Sep11,RCC,9/12/2011,Rarified_LittoralABC,TANYTARSUS,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,7,CF,CN
IEPA_2021_Bugs,Central,39.1341933333333,-88.63362,RCE_14Jul11,RCE,7/14/2011,Rarified_LittoralABC,ABLABESMYIA MALLOCHI,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Ablabesmyia,6,CG,SP
IEPA_2021_Bugs,Central,39.1341933333333,-88.63362,RCE_14Jul11,RCE,7/14/2011,Rarified_LittoralABC,ABLABESMYIA PELEENSIS,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Ablabesmyia,6,OM,sp
IEPA_2021_Bugs,Central,39.1341933333333,-88.63362,RCE_14Jul11,RCE,7/14/2011,Rarified_LittoralABC,CAENIS,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Caenidae,,,Caenis,6,CG,SP
IEPA_2021_Bugs,Central,39.1341933333333,-88.63362,RCE_14Jul11,RCE,7/14/2011,Rarified_LittoralABC,CHAOBORUS,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chaoboridae,Chaoborinae,,Chaoborus,8,PR,SP
IEPA_2021_Bugs,Central,39.1341933333333,-88.63362,RCE_14Jul11,RCE,7/14/2011,Rarified_LittoralABC,CHIRONOMIDAE,7,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,,,,6,CG,BU
IEPA_2021_Bugs,Central,39.1341933333333,-88.63362,RCE_14Jul11,RCE,7/14/2011,Rarified_LittoralABC,CHIRONOMINI,45,TRUE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Phaenopsectra/Tribelos,6,CG,BU
IEPA_2021_Bugs,Central,39.1341933333333,-88.63362,RCE_14Jul11,RCE,7/14/2011,Rarified_LittoralABC,CLADOTANYTARSUS,11,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Cladotanytarsus,7,CG,CB
IEPA_2021_Bugs,Central,39.1341933333333,-88.63362,RCE_14Jul11,RCE,7/14/2011,Rarified_LittoralABC,COENAGRIONIDAE,1,TRUE,FALSE,Arthropoda,Insecta,Odonata,Coenagrionidae,,,,5.5,PR,CB
