INDEX_NAME,INDEX_REGION,STATIONID,COLLDATE,COLLMETH,SAMPLEID,LAT,LONG,TAXAID,N_TAXA,NONTARGET,EXCLUDE,PHYLUM,SUBPHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,SUBFAMILY,TRIBE,GENUS,FFG,HABIT,TOLVAL,THERMAL_INDICATOR,LIFE_CYCLE
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.A,42.005027,-71.213447,Caecidotea,1,FALSE,FALSE,Arthropoda,Crustacea,Malacostraca,,Isopoda,Asellidae,,,Caecidotea,CG,SP,8,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.A,42.005027,-71.213447,Chimarra obscura,1,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Philopotamidae,,,Chimarra,CF,CN,5,warm,uni
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.A,42.005027,-71.213447,Corbicula,1,FALSE,FALSE,Mollusca,,Bivalvia,,Veneroida,Corbiculidae,,,Corbicula,CF,BU,8,,multi
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.A,42.005027,-71.213447,Diplocladius,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Diplocladius,CG,SP,8,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.A,42.005027,-71.213447,Ferrissia,1,FALSE,FALSE,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,,,Ferrissia,SC,CB,5,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.A,42.005027,-71.213447,Lumbriculidae,1,FALSE,FALSE,Annelida,,Clitellata,Oligochaeta,Lumbriculida,Lumbriculidae,,,,CG,BU,5,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.A,42.005027,-71.213447,Micrasema,1,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Brachycentridae,,,Micrasema,SH,CN,5,,semi
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.A,42.005027,-71.213447,Naidinae,1,FALSE,FALSE,Annelida,,Clitellata,Oligochaeta,Tubificida,Naididae,Naidinae,,,CG,BU,8,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.A,42.005027,-71.213447,Parametriocnemus,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Parametriocnemus,CG,SP,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.A,42.005027,-71.213447,Phaenopsectra punctipes group,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Phaenopsectra,SC,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.A,42.005027,-71.213447,Polypedilum,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,SH,CN,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.A,42.005027,-71.213447,Polypedilum fallax group,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,SH,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.A,42.005027,-71.213447,Polypedilum flavum,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,SH,CN,5,warm,multi
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.A,42.005027,-71.213447,Stenochironomus,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Stenochironomus,CG,BU,5,warm,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.A,42.005027,-71.213447,Thienemannimyia genus group,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Thienemannimyia genus group,PR,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.A,42.005027,-71.213447,Tubificoid Naididae w/out capilliform setae,1,FALSE,FALSE,Annelida,,Clitellata,Oligochaeta,Tubificida,Naididae,,,,CG,,,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.A,42.005027,-71.213447,Xylotopus par,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Xylotopus,SH,BU,5,,uni
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Calopterygidae,1,FALSE,FALSE,Arthropoda,,Insecta,,Odonata,Calopterygidae,,,,PR,CB,5,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Chimarra obscura,1,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Philopotamidae,,,Chimarra,CF,CN,5,warm,uni
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Corbicula,1,FALSE,FALSE,Mollusca,,Bivalvia,,Veneroida,Corbiculidae,,,Corbicula,CF,BU,8,,multi
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Diplectrona modesta,1,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,,,Diplectrona,CF,CN,2,cold_cool,uni
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Diplocladius,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Diplocladius,CG,SP,8,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Hemerodromia,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Empididae,,,Hemerodromia,PR,SP,5,,uni
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Holocentropus,1,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Polycentropodidae,,,Holocentropus,,,,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Leptoceridae,1,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,,,,CG,CB,5,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Lumbriculidae,1,FALSE,FALSE,Annelida,,Clitellata,Oligochaeta,Lumbriculida,Lumbriculidae,,,,CG,BU,5,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Manayunkia speciosa,1,FALSE,FALSE,Annelida,,Polychaeta,,Sabellida,Sabellidae,,,Manayunkia,CG,CN,,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Menetus dilatatus,1,FALSE,FALSE,Mollusca,,Gastropoda,,Basommatophora,Planorbidae,,,Menetus,SC,CB,5,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Micrasema,1,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Brachycentridae,,,Micrasema,SH,CN,5,,semi
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Paratendipes,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Paratendipes,CG,BU,5,,uni
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Pisidium,1,FALSE,FALSE,Mollusca,,Bivalvia,,Sphaeriida,Sphaeriidae,,,Pisidium,CF,BU,5,,uni
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Polypedilum,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,SH,CN,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Polypedilum aviceps,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,SH,CN,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Polypedilum flavum,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,SH,CN,5,warm,multi
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Sperchon,1,FALSE,FALSE,Arthropoda,,Arachnida,,Trombidiformes,Sperchontidae,,,Sperchon,PR,CB,8,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Stempellinella,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Tanytarsini,Stempellinella,CG,CB,5,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Triaenodes,1,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,,,Triaenodes,SH,SW,5,,uni
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Tubificoid Naididae w/out capilliform setae,1,FALSE,FALSE,Annelida,,Clitellata,Oligochaeta,Tubificida,Naididae,,,,CG,,,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.B,42.005027,-71.213447,Tvetenia paucunca,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,CG,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.C,42.005027,-71.213447,Boyeria,1,FALSE,FALSE,Arthropoda,,Insecta,,Odonata,Aeshnidae,,,Boyeria,PR,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.C,42.005027,-71.213447,Boyeria vinosa,1,FALSE,FALSE,Arthropoda,,Insecta,,Odonata,Aeshnidae,,,Boyeria,PR,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.C,42.005027,-71.213447,Chimarra obscura,1,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Philopotamidae,,,Chimarra,CF,CN,5,warm,uni
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.C,42.005027,-71.213447,Clathrosperchon americanus,1,FALSE,FALSE,Arthropoda,,Arachnida,,Trombidiformes,Clathrosperchonidae,,,Clathrosperchon,PR,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.C,42.005027,-71.213447,Diplocladius,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Diplocladius,CG,SP,8,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.C,42.005027,-71.213447,Hemerodromia,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Empididae,,,Hemerodromia,PR,SP,5,,uni
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.C,42.005027,-71.213447,Hydropsyche betteni,1,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,5,,uni
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.C,42.005027,-71.213447,Hydropsychidae,1,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,,,,CF,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.C,42.005027,-71.213447,Maccaffertium modestum,1,FALSE,FALSE,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,,,Maccaffertium,SC,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.C,42.005027,-71.213447,Micrasema,1,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Brachycentridae,,,Micrasema,SH,CN,5,,semi
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.C,42.005027,-71.213447,Microcylloepus pusillus,1,FALSE,FALSE,Arthropoda,,Insecta,,Coleoptera,Elmidae,,,Microcylloepus,CG,CN,5,,semi
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.C,42.005027,-71.213447,Neophylax oligius,1,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Thremmatidae,,,Neophylax,SC,CN,5,,uni
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.C,42.005027,-71.213447,Parametriocnemus,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Parametriocnemus,CG,SP,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.C,42.005027,-71.213447,Perlesta,1,FALSE,FALSE,Arthropoda,,Insecta,,Plecoptera,Perlidae,,,Perlesta,PR,CN,,,uni
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.C,42.005027,-71.213447,Physidae,1,FALSE,FALSE,Mollusca,,Gastropoda,,Basommatophora,Physidae,,,,CG,CB,8,warm,multi
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.C,42.005027,-71.213447,Polypedilum flavum,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,SH,CN,5,warm,multi
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.C,42.005027,-71.213447,Stempellinella,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Tanytarsini,Stempellinella,CG,CB,5,,
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.C,42.005027,-71.213447,Triaenodes,1,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,,,Triaenodes,SH,SW,5,,uni
SNEP_2020_Bugs,LowGradientIBI,B0860,7/18/2019,Multihab,2019023.C,42.005027,-71.213447,Tubificoid Naididae w/out capilliform setae,1,FALSE,FALSE,Annelida,,Clitellata,Oligochaeta,Tubificida,Naididae,,,,CG,,,,
SNEP_2020_Bugs,LowGradientIBI,B0861,7/25/2013,Multihab,2013036,42.199476,-70.862069,Boyeria,1,FALSE,FALSE,Arthropoda,,Insecta,,Odonata,Aeshnidae,,,Boyeria,PR,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0861,7/25/2013,Multihab,2013036,42.199476,-70.862069,Cricotopus/Orthocladius,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Cricotopus/Orthocladius,CG,SP,8,,
SNEP_2020_Bugs,LowGradientIBI,B0861,7/25/2013,Multihab,2013036,42.199476,-70.862069,Cryptotendipes,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Cryptotendipes,CG,BU,5,,
SNEP_2020_Bugs,LowGradientIBI,B0861,7/25/2013,Multihab,2013036,42.199476,-70.862069,Diplectrona,1,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,,,Diplectrona,CF,CN,2,cold_cool,uni
SNEP_2020_Bugs,LowGradientIBI,B0861,7/25/2013,Multihab,2013036,42.199476,-70.862069,Empididae,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Empididae,,,,PR,,5,,
SNEP_2020_Bugs,LowGradientIBI,B0861,7/25/2013,Multihab,2013036,42.199476,-70.862069,Hemerodromia,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Empididae,,,Hemerodromia,PR,SP,5,,uni
SNEP_2020_Bugs,LowGradientIBI,B0861,7/25/2013,Multihab,2013036,42.199476,-70.862069,Leuctra,1,FALSE,FALSE,Arthropoda,,Insecta,,Plecoptera,Leuctridae,,,Leuctra,SH,SP,2,,uni
SNEP_2020_Bugs,LowGradientIBI,B0861,7/25/2013,Multihab,2013036,42.199476,-70.862069,Limnophyes,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Limnophyes,CG,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0861,7/25/2013,Multihab,2013036,42.199476,-70.862069,Lumbriculidae,1,FALSE,FALSE,Annelida,,Clitellata,Oligochaeta,Lumbriculida,Lumbriculidae,,,,CG,BU,5,,
SNEP_2020_Bugs,LowGradientIBI,B0861,7/25/2013,Multihab,2013036,42.199476,-70.862069,Maccaffertium,1,FALSE,FALSE,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,,,Maccaffertium,SC,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0861,7/25/2013,Multihab,2013036,42.199476,-70.862069,Phryganeidae,1,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Phryganeidae,,,,SH,,5,,
SNEP_2020_Bugs,LowGradientIBI,B0861,7/25/2013,Multihab,2013036,42.199476,-70.862069,Polypedilum,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,SH,CN,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0861,7/25/2013,Multihab,2013036,42.199476,-70.862069,Polypedilum fallax group,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,SH,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0861,7/25/2013,Multihab,2013036,42.199476,-70.862069,Polypedilum tritum,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,SH,CN,5,cold_cool,multi
SNEP_2020_Bugs,LowGradientIBI,B0861,7/25/2013,Multihab,2013036,42.199476,-70.862069,Stempellinella,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Tanytarsini,Stempellinella,CG,CB,5,,
SNEP_2020_Bugs,LowGradientIBI,B0861,7/25/2013,Multihab,2013036,42.199476,-70.862069,Thienemanniella,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Thienemanniella,CG,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0861,7/25/2013,Multihab,2013036,42.199476,-70.862069,Tvetenia bavarica group,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,CG,SP,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0861,7/25/2013,Multihab,2013036,42.199476,-70.862069,Xylotopus par,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Xylotopus,SH,BU,5,,uni
SNEP_2020_Bugs,LowGradientIBI,B0862,7/3/2013,Multihab,2013006,41.633384,-70.986022,Chironomidae,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,,,,CG,,5,,
SNEP_2020_Bugs,LowGradientIBI,B0862,7/3/2013,Multihab,2013006,41.633384,-70.986022,Crangonyx,1,FALSE,FALSE,Arthropoda,Crustacea,Malacostraca,,Amphipoda,Crangonyctidae,,,Crangonyx,CG,SP,8,,uni
SNEP_2020_Bugs,LowGradientIBI,B0862,7/3/2013,Multihab,2013006,41.633384,-70.986022,Ferrissia,1,FALSE,FALSE,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,,,Ferrissia,SC,CB,5,,
SNEP_2020_Bugs,LowGradientIBI,B0862,7/3/2013,Multihab,2013006,41.633384,-70.986022,Glyptotendipes,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Glyptotendipes,SH,BU,8,warm,uni
SNEP_2020_Bugs,LowGradientIBI,B0862,7/3/2013,Multihab,2013006,41.633384,-70.986022,Hemerodromia,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Empididae,,,Hemerodromia,PR,SP,5,,uni
SNEP_2020_Bugs,LowGradientIBI,B0862,7/3/2013,Multihab,2013006,41.633384,-70.986022,Limnodrilus hoffmeisteri,1,FALSE,FALSE,Annelida,,Clitellata,Oligochaeta,Tubificida,Naididae,Tubificinae,,Limnodrilus,CG,CN,8,,
SNEP_2020_Bugs,LowGradientIBI,B0862,7/3/2013,Multihab,2013006,41.633384,-70.986022,Limnophyes,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Limnophyes,CG,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0862,7/3/2013,Multihab,2013006,41.633384,-70.986022,Lymnaeidae,1,FALSE,FALSE,Mollusca,,Gastropoda,,Basommatophora,Lymnaeidae,,,,CG,CB,8,,
SNEP_2020_Bugs,LowGradientIBI,B0862,7/3/2013,Multihab,2013006,41.633384,-70.986022,Optioservus tardella,1,FALSE,FALSE,Arthropoda,,Insecta,,Coleoptera,Elmidae,,,Optioservus,SC,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0862,7/3/2013,Multihab,2013006,41.633384,-70.986022,Sphaeriidae,1,FALSE,FALSE,Mollusca,,Bivalvia,,Sphaeriida,Sphaeriidae,,,,CF,BU,5,,
SNEP_2020_Bugs,LowGradientIBI,B0862,7/3/2013,Multihab,2013006,41.633384,-70.986022,Stempellinella,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Tanytarsini,Stempellinella,CG,CB,5,,
SNEP_2020_Bugs,LowGradientIBI,B0862,7/3/2013,Multihab,2013006,41.633384,-70.986022,Tanytarsus,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,CF,CN,5,warm,uni
SNEP_2020_Bugs,LowGradientIBI,B0862,7/3/2013,Multihab,2013006,41.633384,-70.986022,Tribelos,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Tribelos,CG,BU,5,,
SNEP_2020_Bugs,LowGradientIBI,B0863,7/17/2013,Multihab,2013023.A,41.997462,-70.953869,Ablabesmyia,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Ablabesmyia,PR,SP,5,warm,
SNEP_2020_Bugs,LowGradientIBI,B0863,7/17/2013,Multihab,2013023.A,41.997462,-70.953869,Atrichopogon,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,Forcipomyiinae,,Atrichopogon,CG,CN,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0863,7/17/2013,Multihab,2013023.A,41.997462,-70.953869,Aulodrilus pigueti,1,FALSE,FALSE,Annelida,,Clitellata,Oligochaeta,Tubificida,Naididae,Tubificinae,,Aulodrilus,CG,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0863,7/17/2013,Multihab,2013023.A,41.997462,-70.953869,Baetidae,1,FALSE,FALSE,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,,,,CG,,5,,
SNEP_2020_Bugs,LowGradientIBI,B0863,7/17/2013,Multihab,2013023.A,41.997462,-70.953869,Calopteryx,1,FALSE,FALSE,Arthropoda,,Insecta,,Odonata,Calopterygidae,,,Calopteryx,PR,CB,5,,semi
SNEP_2020_Bugs,LowGradientIBI,B0863,7/17/2013,Multihab,2013023.A,41.997462,-70.953869,Empididae,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Empididae,,,,PR,,5,,
SNEP_2020_Bugs,LowGradientIBI,B0863,7/17/2013,Multihab,2013023.A,41.997462,-70.953869,Hydraenidae,1,FALSE,FALSE,Arthropoda,,Insecta,,Coleoptera,Hydraenidae,,,,PR,CN,,,
SNEP_2020_Bugs,LowGradientIBI,B0863,7/17/2013,Multihab,2013023.A,41.997462,-70.953869,Hydroptila,1,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Hydroptilidae,,,Hydroptila,CG,CN,5,warm,uni
SNEP_2020_Bugs,LowGradientIBI,B0863,7/17/2013,Multihab,2013023.A,41.997462,-70.953869,Micropsectra/Tanytarsus,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Tanytarsini,Micropsectra/Tanytarsus,CG,CN,5,,
SNEP_2020_Bugs,LowGradientIBI,B0863,7/17/2013,Multihab,2013023.A,41.997462,-70.953869,Nyctiophylax,1,FALSE,FALSE,Arthropoda,,Insecta,,Trichoptera,Polycentropodidae,,,Nyctiophylax,PR,CN,5,,uni
SNEP_2020_Bugs,LowGradientIBI,B0863,7/17/2013,Multihab,2013023.A,41.997462,-70.953869,Parakiefferiella,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Parakiefferiella,CG,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0863,7/17/2013,Multihab,2013023.A,41.997462,-70.953869,Paraleptophlebia/Neoleptophlebia,1,FALSE,FALSE,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,,,Paraleptophlebia/Neoleptophlebia,CG,SW,5,,
SNEP_2020_Bugs,LowGradientIBI,B0863,7/17/2013,Multihab,2013023.A,41.997462,-70.953869,Polypedilum,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,SH,CN,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0863,7/17/2013,Multihab,2013023.A,41.997462,-70.953869,Potthastia longimanus,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Diamesinae,Diamesini,Potthastia,CG,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0863,7/17/2013,Multihab,2013023.A,41.997462,-70.953869,Rheocricotopus,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Orthocladiinae,,Rheocricotopus,CG,SP,5,,
SNEP_2020_Bugs,LowGradientIBI,B0863,7/17/2013,Multihab,2013023.A,41.997462,-70.953869,Rheotanytarsus,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,CF,CN,5,,multi
SNEP_2020_Bugs,LowGradientIBI,B0863,7/17/2013,Multihab,2013023.A,41.997462,-70.953869,Sphaeriidae,1,FALSE,FALSE,Mollusca,,Bivalvia,,Sphaeriida,Sphaeriidae,,,,CF,BU,5,,
SNEP_2020_Bugs,LowGradientIBI,B0863,7/17/2013,Multihab,2013023.A,41.997462,-70.953869,Stenochironomus,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Chironomini,Stenochironomus,CG,BU,5,warm,
SNEP_2020_Bugs,LowGradientIBI,B0863,7/17/2013,Multihab,2013023.A,41.997462,-70.953869,Tanytarsus,1,FALSE,FALSE,Arthropoda,,Insecta,,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,CF,CN,5,warm,uni
